"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1","scorediff","predscorediff","wins"
2016,12,10,"Arizona","Missouri","V",79,60,0,2,19,12.5,1
2016,12,14,"Arizona","Grand Canyon","H",64,54,0,2,10,19.8,1
2016,12,17,"Arizona","Texas A&M","N",67,63,0,2,4,7.9,1
2016,12,20,"Arizona","New Mexico","H",77,46,0,2,31,17.3,1
2016,12,30,"Arizona","California","V",67,62,0,2,5,4.4,1
2017,1,1,"Arizona","Stanford","V",91,52,0,2,39,9,1
2017,1,5,"Arizona","Utah","H",66,56,0,2,10,8.5,1
2017,1,7,"Arizona","Colorado","H",82,73,0,2,9,11.9,1
2017,1,12,"Arizona","Arizona St.","H",91,75,0,2,16,17.2,1
2017,1,19,"Arizona","Southern California","V",73,66,0,2,7,3.9,1
2017,1,21,"Arizona","UCLA","V",96,85,0,2,11,-5,1
2017,1,26,"Arizona","Washington St.","H",79,62,0,2,17,21,1
2017,1,29,"Arizona","Washington","H",77,66,0,2,11,18.8,1
2017,2,2,"Arizona","Oregon St.","V",71,54,0,2,17,19.7,1
2017,2,4,"Arizona","Oregon","V",58,85,0,2,-27,-5.3,0
2017,2,8,"Arizona","Stanford","H",74,67,0,2,7,14.7,1
2017,2,11,"Arizona","California","H",62,57,0,2,5,10.1,1
2017,2,16,"Arizona","Washington St.","V",78,59,0,2,19,15.3,1
2017,2,18,"Arizona","Washington","V",76,68,0,2,8,13.1,1
2017,2,23,"Arizona","Southern California","H",90,77,0,2,13,9.7,1
2017,2,25,"Arizona","UCLA","H",72,77,0,2,-5,0.7,0
2017,3,4,"Arizona","Arizona St.","V",73,60,0,2,13,11.5,1
2017,3,9,"Arizona","Colorado","N",92,78,0,2,14,9,1
2017,3,10,"Arizona","UCLA","N",86,75,0,2,11,-2.2,1
2017,3,11,"Arizona","Oregon","N",83,80,0,2,3,-2.5,1
2017,3,16,"Arizona","North Dakota","N",100,82,0,2,18,17.7,1
2017,3,18,"Arizona","Saint Mary's (CA)","N",69,60,0,2,9,1.2,1
2017,3,23,"Arizona","Xavier","N",71,73,0,2,-2,3.5,0
2016,11,11,"Arizona St.","Portland St.","H",88,70,0,2,18,11.3,1
2016,11,13,"Arizona St.","Cal Poly","H",96,74,0,2,22,15.4,1
2016,11,17,"Arizona St.","UNI","N",63,82,0,2,-19,1.9,0
2016,11,18,"Arizona St.","Tulane","N",80,71,0,2,9,7.5,1
2016,11,20,"Arizona St.","Davidson","N",60,68,0,2,-8,-3.3,0
2016,11,23,"Arizona St.","The Citadel","H",127,110,0,2,17,17.5,1
2016,11,28,"Arizona St.","Kentucky","N",69,115,0,2,-46,-19.9,0
2016,12,3,"Arizona St.","UNLV","H",97,73,0,2,24,10.2,1
2016,12,6,"Arizona St.","Purdue","N",64,97,0,2,-33,-16.1,0
2016,12,10,"Arizona St.","San Diego St.","V",74,63,0,2,11,-6.5,1
2016,12,17,"Arizona St.","New Mexico St.","H",70,81,0,2,-11,0.7,0
2016,12,20,"Arizona St.","Creighton","H",85,96,0,2,-11,-10.4,0
2016,12,22,"Arizona St.","Central Ark.","H",98,62,0,2,36,17,1
2016,12,30,"Arizona St.","Stanford","V",98,93,0,2,5,-5.4,1
2017,1,1,"Arizona St.","California","V",65,81,0,2,-16,-10,0
2017,1,5,"Arizona St.","Colorado","H",78,77,0,2,1,-2.5,1
2017,1,7,"Arizona St.","Utah","H",82,88,0,2,-6,-5.8,0
2017,1,12,"Arizona St.","Arizona","V",75,91,0,2,-16,-17.2,0
2017,1,19,"Arizona St.","UCLA","V",80,102,0,2,-22,-19.4,0
2017,1,22,"Arizona St.","Southern California","V",79,82,0,2,-3,-10.4,0
2017,1,25,"Arizona St.","Washington","H",86,75,0,2,11,4.5,1
2017,1,29,"Arizona St.","Washington St.","H",83,91,0,2,-8,6.7,0
2017,2,2,"Arizona St.","Oregon","V",70,71,0,2,-1,-19.7,0
2017,2,4,"Arizona St.","Oregon St.","V",81,68,0,2,13,5.3,1
2017,2,8,"Arizona St.","California","H",43,68,0,2,-25,-4.2,0
2017,2,11,"Arizona St.","Stanford","H",75,69,0,2,6,0.3,1
2017,2,16,"Arizona St.","Washington","V",83,81,0,2,2,-1.2,1
2017,2,18,"Arizona St.","Washington St.","V",71,86,0,2,-15,1,0
2017,2,23,"Arizona St.","UCLA","H",75,87,0,2,-12,-13.7,0
2017,2,26,"Arizona St.","Southern California","H",83,82,0,2,1,-4.7,1
2017,3,4,"Arizona St.","Arizona","H",60,73,0,2,-13,-11.5,0
2017,3,8,"Arizona St.","Stanford","N",98,88,1,2,10,-2.5,1
2017,3,9,"Arizona St.","Oregon","N",57,80,0,2,-23,-16.8,0
2016,11,11,"Ark.-Pine Bluff","UAB","V",66,86,0,2,-20,-22.1,0
2016,11,17,"Ark.-Pine Bluff","George Washington","V",41,61,0,2,-20,-25,0
2016,11,23,"Ark.-Pine Bluff","Siena","V",43,66,0,2,-23,-22.3,0
2016,11,27,"Ark.-Pine Bluff","Hawaii","V",44,64,0,2,-20,-16.6,0
2016,12,1,"Ark.-Pine Bluff","UT Martin","H",68,73,0,2,-5,-14,0
2016,12,3,"Ark.-Pine Bluff","Central Mich.","V",59,82,0,2,-23,-18.1,0
2016,12,8,"Ark.-Pine Bluff","Little Rock","V",52,67,0,2,-15,-18,0
2016,12,12,"Ark.-Pine Bluff","Seattle U","V",58,63,0,2,-5,-15.5,0
2016,12,14,"Ark.-Pine Bluff","Oklahoma St.","V",66,102,0,2,-36,-41.4,0
2016,12,17,"Ark.-Pine Bluff","New Mexico","V",43,83,0,2,-40,-25.8,0
2016,12,19,"Ark.-Pine Bluff","Denver","V",52,74,0,2,-22,-21.3,0
2016,12,22,"Ark.-Pine Bluff","Grand Canyon","V",49,89,0,2,-40,-23.4,0
2017,1,2,"Ark.-Pine Bluff","Mississippi Val.","H",105,91,0,2,14,0.6,1
2017,1,7,"Ark.-Pine Bluff","Alabama St.","H",71,63,0,2,8,-0.2,1
2017,1,9,"Ark.-Pine Bluff","Alabama A&M","H",81,65,0,2,16,7,1
2017,1,14,"Ark.-Pine Bluff","Southern U.","V",75,76,0,2,-1,-10.8,0
2017,1,16,"Ark.-Pine Bluff","Alcorn","V",64,82,0,2,-18,-13.1,0
2017,1,21,"Ark.-Pine Bluff","Texas Southern","H",63,70,0,2,-7,-13.4,0
2017,1,23,"Ark.-Pine Bluff","Prairie View","H",71,68,2,2,3,-5.1,1
2017,1,28,"Ark.-Pine Bluff","Grambling","V",53,61,0,2,-8,-8.2,0
2017,1,30,"Ark.-Pine Bluff","Jackson St.","V",59,74,0,2,-15,-10.1,0
2017,2,4,"Ark.-Pine Bluff","Alabama St.","V",65,77,0,2,-12,-5.9,0
2017,2,6,"Ark.-Pine Bluff","Alabama A&M","V",65,49,0,2,16,1.3,1
2017,2,11,"Ark.-Pine Bluff","Southern U.","H",68,61,0,2,7,-5.1,1
2017,2,13,"Ark.-Pine Bluff","Alcorn","H",58,70,0,2,-12,-7.4,0
2017,2,18,"Ark.-Pine Bluff","Texas Southern","V",40,78,0,2,-38,-19.1,0
2017,2,20,"Ark.-Pine Bluff","Prairie View","V",55,73,0,2,-18,-10.8,0
2017,2,25,"Ark.-Pine Bluff","Grambling","H",58,78,0,2,-20,-2.5,0
2017,2,27,"Ark.-Pine Bluff","Jackson St.","H",51,62,0,2,-11,-4.4,0
2017,3,4,"Ark.-Pine Bluff","Mississippi Val.","V",77,88,0,2,-11,-5.1,0
2016,11,11,"Arkansas","Fort Wayne","H",92,83,0,2,9,14.4,1
2016,11,14,"Arkansas","Southern Ill.","H",90,65,0,2,25,15,1
2016,11,18,"Arkansas","UT Arlington","H",71,67,0,2,4,8.9,1
2016,11,22,"Arkansas","Minnesota","V",71,85,0,2,-14,-3.1,0
2016,11,28,"Arkansas","Mt. St. Mary's","H",89,76,0,2,13,18.9,1
2016,12,1,"Arkansas","SFA","H",78,62,0,2,16,21.5,1
2016,12,3,"Arkansas","Austin Peay","H",99,62,0,2,37,25.5,1
2016,12,6,"Arkansas","Houston","H",84,72,0,2,12,4.5,1
2016,12,10,"Arkansas","North Florida","H",91,76,0,2,15,22.2,1
2016,12,17,"Arkansas","Texas","N",77,74,0,2,3,3.2,1
2016,12,20,"Arkansas","North Dakota St.","H",71,55,0,2,16,15.9,1
2016,12,22,"Arkansas","Sam Houston St.","N",90,56,0,2,34,19.1,1
2016,12,29,"Arkansas","Florida","H",72,81,0,2,-9,-6,0
2017,1,3,"Arkansas","Tennessee","V",82,78,0,2,4,-0.1,1
2017,1,7,"Arkansas","Kentucky","V",71,97,0,2,-26,-12.6,0
2017,1,10,"Arkansas","Mississippi St.","H",78,84,0,2,-6,9.9,0
2017,1,14,"Arkansas","Missouri","H",92,73,0,2,19,14.1,1
2017,1,17,"Arkansas","Texas A&M","V",62,60,0,2,2,0.8,1
2017,1,21,"Arkansas","LSU","H",99,86,0,2,13,16.3,1
2017,1,24,"Arkansas","Vanderbilt","V",71,70,0,2,1,-2.6,1
2017,1,28,"Arkansas","Oklahoma St.","V",71,99,0,2,-28,-8.1,0
2017,2,1,"Arkansas","Alabama","H",87,68,0,2,19,5.7,1
2017,2,4,"Arkansas","Missouri","V",78,83,0,2,-5,8.3,0
2017,2,7,"Arkansas","Vanderbilt","H",59,72,0,2,-13,3.1,0
2017,2,11,"Arkansas","LSU","V",78,70,0,2,8,10.6,1
2017,2,15,"Arkansas","South Carolina","V",83,76,0,2,7,-6.3,1
2017,2,18,"Arkansas","Ole Miss","H",98,80,0,2,18,7.4,1
2017,2,22,"Arkansas","Texas A&M","H",86,77,0,2,9,6.6,1
2017,2,25,"Arkansas","Auburn","V",79,68,0,2,11,2.9,1
2017,3,1,"Arkansas","Florida","V",65,78,0,2,-13,-11.7,0
2017,3,4,"Arkansas","Georgia","H",85,67,0,2,18,5.7,1
2017,3,10,"Arkansas","Ole Miss","N",73,72,0,2,1,4.5,1
2017,3,11,"Arkansas","Vanderbilt","N",76,62,0,2,14,0.3,1
2017,3,12,"Arkansas","Kentucky","N",65,82,0,2,-17,-9.7,0
2017,3,17,"Arkansas","Seton Hall","N",77,71,0,2,6,1.9,1
2017,3,19,"Arkansas","North Carolina","N",65,72,0,2,-7,-10.8,0
2016,11,11,"Arkansas St.","North Dakota St.","V",66,76,0,2,-10,-0.8,0
2016,11,17,"Arkansas St.","Georgetown","V",78,72,0,2,6,-10.9,1
2016,11,19,"Arkansas St.","Army West Point","V",60,57,0,2,3,4,1
2016,11,20,"Arkansas St.","Chattanooga","N",73,67,0,2,6,-0.2,1
2016,11,22,"Arkansas St.","SIUE","H",75,57,0,2,18,15.8,1
2016,11,27,"Arkansas St.","Lehigh","H",97,89,0,2,8,1.9,1
2016,11,30,"Arkansas St.","Cleveland St.","H",78,51,0,2,27,10.5,1
2016,12,3,"Arkansas St.","TCU","V",54,77,0,2,-23,-15.3,0
2016,12,14,"Arkansas St.","UT Martin","V",87,68,0,2,19,2.5,1
2016,12,16,"Arkansas St.","Central Ark.","V",89,77,0,2,12,10.4,1
2016,12,21,"Arkansas St.","Alabama","N",52,67,0,2,-15,-8.2,0
2016,12,23,"Arkansas St.","Minnesota","V",75,82,0,2,-7,-14,0
2016,12,31,"Arkansas St.","Louisiana","H",74,71,0,2,3,4.4,1
2017,1,2,"Arkansas St.","La.-Monroe","H",76,45,0,2,31,11.6,1
2017,1,7,"Arkansas St.","Coastal Caro.","V",65,80,0,2,-15,2.6,0
2017,1,9,"Arkansas St.","Appalachian St.","V",57,70,0,2,-13,6.8,0
2017,1,14,"Arkansas St.","Little Rock","V",77,72,0,2,5,4.3,1
2017,1,21,"Arkansas St.","Troy","H",82,80,0,2,2,4.3,1
2017,1,23,"Arkansas St.","South Ala.","H",74,62,0,2,12,10.6,1
2017,1,28,"Arkansas St.","La.-Monroe","V",73,63,0,2,10,5.9,1
2017,1,30,"Arkansas St.","Louisiana","V",88,69,0,2,19,-1.3,1
2017,2,4,"Arkansas St.","Appalachian St.","H",79,78,0,2,1,12.5,1
2017,2,6,"Arkansas St.","Coastal Caro.","H",67,57,0,2,10,8.3,1
2017,2,11,"Arkansas St.","UT Arlington","V",75,81,0,2,-6,-7.8,0
2017,2,13,"Arkansas St.","Texas St.","V",58,62,0,2,-4,0.5,0
2017,2,17,"Arkansas St.","Little Rock","H",67,58,0,2,9,10,1
2017,2,25,"Arkansas St.","Ga. Southern","H",60,72,0,2,-12,7.1,0
2017,2,27,"Arkansas St.","Georgia St.","H",78,67,0,2,11,4.1,1
2017,3,2,"Arkansas St.","Troy","V",72,81,0,2,-9,-1.4,0
2017,3,4,"Arkansas St.","South Ala.","V",70,73,0,2,-3,4.9,0
2017,3,8,"Arkansas St.","La.-Monroe","N",70,73,1,2,-3,8.7,0
2016,11,11,"Army West Point","Oregon","V",77,91,0,2,-14,-27.4,0
2016,11,19,"Army West Point","Arkansas St.","H",57,60,0,2,-3,-4,0
2016,11,20,"Army West Point","Central Ark.","H",76,81,0,2,-5,9.3,0
2016,11,23,"Army West Point","Columbia","V",88,83,0,2,5,-3.2,1
2016,11,26,"Army West Point","Fairfield","V",74,75,0,2,-1,-4.5,0
2016,11,30,"Army West Point","Fairleigh Dickinson","H",97,78,0,2,19,5.5,1
2016,12,3,"Army West Point","St. Francis Brooklyn","H",76,56,0,2,20,15.7,1
2016,12,7,"Army West Point","Air Force","H",79,71,0,2,8,1.5,1
2016,12,10,"Army West Point","Monmouth","V",71,81,0,2,-10,-13.9,0
2016,12,19,"Army West Point","St. Bonaventure","V",83,92,0,2,-9,-13.4,0
2016,12,21,"Army West Point","Binghamton","H",71,60,0,2,11,8.4,1
2016,12,30,"Army West Point","Lehigh","H",59,66,0,2,-7,-5,0
2017,1,2,"Army West Point","Bucknell","V",76,84,0,2,-8,-14.4,0
2017,1,5,"Army West Point","Lafayette","V",74,79,0,2,-5,5.7,0
2017,1,8,"Army West Point","Loyola Maryland","H",66,57,0,2,9,2.9,1
2017,1,11,"Army West Point","Colgate","H",76,79,1,2,-3,4.9,0
2017,1,14,"Army West Point","American","V",53,49,0,2,4,1.5,1
2017,1,18,"Army West Point","Holy Cross","H",76,85,0,2,-9,1.9,0
2017,1,21,"Army West Point","Navy","H",80,96,1,2,-16,1.1,0
2017,1,25,"Army West Point","Boston U.","V",89,90,1,2,-1,-6.3,0
2017,1,28,"Army West Point","Bucknell","H",75,96,0,2,-21,-8.6,0
2017,2,1,"Army West Point","Lafayette","H",80,73,0,2,7,11.4,1
2017,2,4,"Army West Point","Loyola Maryland","V",63,78,0,2,-15,-2.9,0
2017,2,8,"Army West Point","Colgate","V",58,70,0,2,-12,-0.8,0
2017,2,11,"Army West Point","American","H",58,61,0,2,-3,7.3,0
2017,2,15,"Army West Point","Holy Cross","V",52,47,0,2,5,-3.8,1
2017,2,18,"Army West Point","Navy","V",71,68,0,2,3,-4.6,1
2017,2,22,"Army West Point","Boston U.","H",73,62,0,2,11,-0.6,1
2017,2,25,"Army West Point","Lehigh","V",69,83,0,2,-14,-10.7,0
2017,2,28,"Army West Point","American","H",74,58,0,2,16,7.3,1
2017,3,2,"Army West Point","Bucknell","V",62,78,0,2,-16,-14.4,0
2016,11,11,"Auburn","North Florida","H",83,66,0,2,17,16.5,1
2016,11,14,"Auburn","Georgia St.","H",83,65,0,2,18,9.4,1
2016,11,17,"Auburn","Eastern Ky.","H",85,64,0,2,21,17.4,1
2016,11,22,"Auburn","Texas Tech","N",67,65,0,2,2,-5.6,1
2016,11,23,"Auburn","Purdue","N",71,96,0,2,-25,-11.7,0
2016,11,29,"Auburn","USC Upstate","H",90,83,0,2,7,16.3,1
2016,12,3,"Auburn","UAB","V",74,70,0,2,4,5.4,1
2016,12,12,"Auburn","Boston College","N",71,72,0,2,-1,6.3,0
2016,12,15,"Auburn","Coastal Caro.","H",117,72,0,2,45,13.6,1
2016,12,18,"Auburn","Mercer","H",76,74,0,2,2,10.5,1
2016,12,21,"Auburn","Oklahoma","N",74,70,0,2,4,-2.9,1
2016,12,23,"Auburn","UConn","V",70,67,1,2,3,-2.2,1
2016,12,29,"Auburn","Georgia","H",84,96,0,2,-12,0,0
2017,1,4,"Auburn","Vanderbilt","V",61,80,0,2,-19,-8.3,0
2017,1,7,"Auburn","Ole Miss","H",85,88,0,2,-3,1.7,0
2017,1,10,"Auburn","Missouri","V",77,72,0,2,5,2.6,1
2017,1,14,"Auburn","Kentucky","V",72,92,0,2,-20,-18.3,0
2017,1,18,"Auburn","LSU","H",78,74,0,2,4,10.6,1
2017,1,21,"Auburn","Alabama","H",84,64,0,2,20,0,1
2017,1,24,"Auburn","South Carolina","V",69,98,0,2,-29,-12,0
2017,1,28,"Auburn","TCU","V",88,80,0,2,8,-10,1
2017,1,31,"Auburn","Tennessee","H",77,87,0,2,-10,-0.1,0
2017,2,4,"Auburn","Alabama","V",82,77,0,2,5,-5.8,1
2017,2,7,"Auburn","Mississippi St.","H",98,92,0,2,6,4.1,1
2017,2,11,"Auburn","Ole Miss","V",84,90,0,2,-6,-4.1,0
2017,2,14,"Auburn","Florida","H",95,114,0,2,-19,-11.7,0
2017,2,18,"Auburn","Texas A&M","V",62,81,0,2,-19,-4.9,0
2017,2,21,"Auburn","LSU","V",98,75,0,2,23,4.9,1
2017,2,25,"Auburn","Arkansas","H",68,79,0,2,-11,-2.9,0
2017,3,1,"Auburn","Georgia","V",78,79,0,2,-1,-5.7,0
2017,3,4,"Auburn","Missouri","H",89,78,0,2,11,8.3,1
2017,3,8,"Auburn","Missouri","N",83,86,1,2,-3,5.5,0
2016,11,11,"Austin Peay","Dayton","V",68,96,0,2,-28,-24.7,0
2016,11,18,"Austin Peay","Northern Ky.","N",77,69,0,2,8,-10.5,1
2016,11,19,"Austin Peay","Miami (OH)","V",70,76,0,2,-6,-4.9,0
2016,11,20,"Austin Peay","Delaware","N",76,75,0,2,1,-0.9,1
2016,11,30,"Austin Peay","Fort Wayne","H",99,103,0,2,-4,-8.2,0
2016,12,3,"Austin Peay","Arkansas","V",62,99,0,2,-37,-25.5,0
2016,12,10,"Austin Peay","Fort Wayne","V",58,98,0,2,-40,-13.9,0
2016,12,15,"Austin Peay","Wofford","V",77,96,0,2,-19,-12.8,0
2016,12,17,"Austin Peay","Evansville","H",69,77,0,2,-8,-8,0
2016,12,20,"Austin Peay","Lipscomb","H",85,99,0,2,-14,-6.6,0
2016,12,22,"Austin Peay","Indiana","V",62,97,0,2,-35,-26.1,0
2016,12,28,"Austin Peay","Western Ky.","V",92,97,0,2,-5,-7.3,0
2016,12,31,"Austin Peay","Belmont","H",77,82,0,2,-5,-12.3,0
2017,1,5,"Austin Peay","Tennessee Tech","V",67,76,0,2,-9,-6.4,0
2017,1,7,"Austin Peay","Jacksonville St.","V",68,71,0,2,-3,-11.6,0
2017,1,12,"Austin Peay","SIUE","V",83,81,1,2,2,-1.6,1
2017,1,14,"Austin Peay","Eastern Ill.","V",92,84,0,2,8,-8.5,1
2017,1,19,"Austin Peay","Morehead St.","H",82,89,0,2,-7,-4.5,0
2017,1,21,"Austin Peay","Murray St.","H",84,81,1,2,3,-5,1
2017,1,26,"Austin Peay","UT Martin","H",79,85,0,2,-6,-3.4,0
2017,1,28,"Austin Peay","Southeast Mo. St.","H",71,82,0,2,-11,-2.1,0
2017,2,1,"Austin Peay","Eastern Ky.","V",83,81,1,2,2,-5.2,1
2017,2,4,"Austin Peay","Tennessee St.","H",66,70,0,2,-4,-6.8,0
2017,2,11,"Austin Peay","Murray St.","V",58,102,0,2,-44,-10.7,0
2017,2,16,"Austin Peay","Eastern Ill.","H",85,80,0,2,5,-2.7,1
2017,2,18,"Austin Peay","SIUE","H",92,84,0,2,8,4.1,1
2017,2,23,"Austin Peay","UT Martin","V",72,76,0,2,-4,-9.1,0
2017,2,25,"Austin Peay","Southeast Mo. St.","V",88,79,0,2,9,-7.9,1
2016,11,14,"BYU","Princeton","H",82,73,0,2,9,2.6,1
2016,11,17,"BYU","Coppin St.","H",96,59,0,2,37,29.6,1
2016,11,19,"BYU","Coastal Caro.","H",81,65,0,2,16,13.7,1
2016,11,21,"BYU","Saint Louis","N",92,62,0,2,30,14.1,1
2016,11,23,"BYU","Valparaiso","N",89,92,0,2,-3,3.2,0
2016,11,26,"BYU","Utah Valley","H",101,114,0,2,-13,10,0
2016,11,30,"BYU","Utah St.","N",77,63,0,2,14,4.8,1
2016,12,3,"BYU","Southern California","N",84,91,0,2,-7,-3,0
2016,12,7,"BYU","Weber St.","H",77,66,0,2,11,11.2,1
2016,12,10,"BYU","Colorado","H",79,71,0,2,8,2,1
2016,12,17,"BYU","Illinois","N",73,75,0,2,-2,-1.9,0
2016,12,20,"BYU","Idaho St.","H",84,58,0,2,26,23.8,1
2016,12,22,"BYU","CSU Bakersfield","H",81,71,0,2,10,5.9,1
2016,12,29,"BYU","Santa Clara","H",89,59,0,2,30,8,1
2016,12,31,"BYU","Loyola Marymount","V",81,76,0,2,5,5.5,1
2017,1,5,"BYU","Saint Mary's (CA)","V",68,81,0,2,-13,-11.6,0
2017,1,7,"BYU","Pacific","H",91,62,0,2,29,15.1,1
2017,1,12,"BYU","San Francisco","H",85,75,0,2,10,6.7,1
2017,1,14,"BYU","San Diego","V",75,88,0,2,-13,10.7,0
2017,1,19,"BYU","Pepperdine","H",99,70,0,2,29,20.3,1
2017,1,21,"BYU","Pacific","V",62,47,0,2,15,9.4,1
2017,1,26,"BYU","Santa Clara","V",68,76,0,2,-8,2.3,0
2017,1,28,"BYU","Loyola Marymount","H",85,77,0,2,8,11.2,1
2017,2,2,"BYU","Gonzaga","H",75,85,0,2,-10,-14.2,0
2017,2,4,"BYU","Portland","H",73,62,0,2,11,16.6,1
2017,2,9,"BYU","Pepperdine","V",83,99,0,2,-16,14.6,0
2017,2,11,"BYU","San Francisco","V",68,52,0,2,16,1,1
2017,2,16,"BYU","San Diego","H",82,70,0,2,12,16.4,1
2017,2,18,"BYU","Saint Mary's (CA)","H",57,70,0,2,-13,-5.8,0
2017,2,23,"BYU","Portland","V",97,78,0,2,19,10.9,1
2017,2,25,"BYU","Gonzaga","V",79,71,0,2,8,-20,1
2017,3,4,"BYU","Loyola Marymount","N",89,81,0,2,8,8.4,1
2017,3,6,"BYU","Saint Mary's (CA)","N",50,81,0,2,-31,-8.7,0
2017,3,15,"BYU","UT Arlington","H",89,105,0,2,-16,3.2,0
2016,11,11,"Ball St.","Saint Louis","V",85,64,0,2,21,3.1,1
2016,11,15,"Ball St.","Indiana St.","H",74,80,1,2,-6,3.2,0
2016,11,18,"Ball St.","Alabama","V",59,77,0,2,-18,-13.9,0
2016,11,21,"Ball St.","Coppin St.","N",79,77,0,2,2,18.5,1
2016,11,23,"Ball St.","Southern Utah","N",94,83,0,2,11,13.4,1
2016,11,27,"Ball St.","Valparaiso","V",73,79,0,2,-6,-7.8,0
2016,12,3,"Ball St.","IUPUI","H",62,73,0,2,-11,4.8,0
2016,12,6,"Ball St.","Bradley","H",80,63,0,2,17,5,1
2016,12,10,"Ball St.","Eastern Ky.","H",91,86,1,2,5,9.3,1
2016,12,19,"Ball St.","Longwood","H",61,45,0,2,16,21.8,1
2016,12,22,"Ball St.","Alabama St.","H",73,48,0,2,25,19.2,1
2016,12,29,"Ball St.","North Florida","V",73,68,0,2,5,2.7,1
2017,1,3,"Ball St.","Kent St.","V",90,100,0,2,-10,-5,0
2017,1,7,"Ball St.","Bowling Green","H",71,76,0,2,-5,7.4,0
2017,1,10,"Ball St.","Miami (OH)","H",85,74,0,2,11,9.7,1
2017,1,14,"Ball St.","Buffalo","V",92,77,0,2,15,-5.4,1
2017,1,17,"Ball St.","Central Mich.","H",98,83,0,2,15,7,1
2017,1,21,"Ball St.","Bowling Green","V",74,79,0,2,-5,1.7,0
2017,1,24,"Ball St.","Eastern Mich.","V",88,80,0,2,8,-4.3,1
2017,1,28,"Ball St.","Western Mich.","H",84,78,0,2,6,2.3,1
2017,1,31,"Ball St.","Toledo","H",81,80,0,2,1,0.4,1
2017,2,3,"Ball St.","Buffalo","H",69,96,0,2,-27,0.3,0
2017,2,7,"Ball St.","Akron","V",63,65,0,2,-2,-7.9,0
2017,2,10,"Ball St.","Ohio","H",77,79,0,2,-2,-2.4,0
2017,2,14,"Ball St.","Northern Ill.","V",81,72,1,2,9,-1,1
2017,2,18,"Ball St.","Central Mich.","V",109,100,1,2,9,1.3,1
2017,2,21,"Ball St.","Eastern Mich.","H",79,72,0,2,7,1.4,1
2017,2,25,"Ball St.","Western Mich.","V",55,80,0,2,-25,-3.4,0
2017,2,28,"Ball St.","Toledo","V",82,74,0,2,8,-5.3,1
2017,3,3,"Ball St.","Northern Ill.","H",87,82,0,2,5,4.7,1
2017,3,9,"Ball St.","Western Mich.","N",66,63,0,2,3,-0.5,1
2017,3,10,"Ball St.","Akron","N",70,74,0,2,-4,-5,0
2017,3,15,"Ball St.","Fort Wayne","V",80,88,0,2,-8,-5.1,0
2016,11,11,"Baylor","Oral Roberts","H",76,61,0,2,15,26.2,1
2016,11,15,"Baylor","Oregon","H",66,49,0,2,17,1.8,1
2016,11,18,"Baylor","FGCU","H",81,72,0,2,9,18.4,1
2016,11,23,"Baylor","VCU","N",71,63,0,2,8,7.7,1
2016,11,24,"Baylor","Michigan St.","N",73,58,0,2,15,6.2,1
2016,11,25,"Baylor","Louisville","N",66,63,0,2,3,-2.7,1
2016,11,30,"Baylor","Sam Houston St.","H",79,45,0,2,34,27.6,1
2016,12,3,"Baylor","Xavier","H",76,61,0,2,15,7.8,1
2016,12,14,"Baylor","Southern U.","H",89,59,0,2,30,33.7,1
2016,12,17,"Baylor","Jackson St.","H",82,57,0,2,25,34.5,1
2016,12,21,"Baylor","Texas Southern","H",89,63,0,2,26,25.5,1
2016,12,30,"Baylor","Oklahoma","V",76,50,0,2,26,5.6,1
2017,1,4,"Baylor","Iowa St.","H",65,63,0,2,2,1.9,1
2017,1,7,"Baylor","Oklahoma St.","H",61,57,0,2,4,3.2,1
2017,1,10,"Baylor","West Virginia","V",68,89,0,2,-21,-7.6,0
2017,1,14,"Baylor","Kansas St.","V",77,68,0,2,9,1.9,1
2017,1,17,"Baylor","Texas","H",74,64,0,2,10,11.7,1
2017,1,21,"Baylor","TCU","V",62,53,0,2,9,1.3,1
2017,1,25,"Baylor","Texas Tech","H",65,61,0,2,4,8.6,1
2017,1,28,"Baylor","Ole Miss","V",78,75,0,2,3,7.3,1
2017,2,1,"Baylor","Kansas","V",68,73,0,2,-5,-6.7,0
2017,2,4,"Baylor","Kansas St.","H",54,56,0,2,-2,7.6,0
2017,2,8,"Baylor","Oklahoma St.","V",72,69,0,2,3,-2.5,1
2017,2,11,"Baylor","TCU","H",70,52,0,2,18,7,1
2017,2,13,"Baylor","Texas Tech","V",78,84,0,2,-6,2.8,0
2017,2,18,"Baylor","Kansas","H",65,67,0,2,-2,-0.9,0
2017,2,21,"Baylor","Oklahoma","H",60,54,0,2,6,11.3,1
2017,2,25,"Baylor","Iowa St.","V",69,72,0,2,-3,-3.8,0
2017,2,27,"Baylor","West Virginia","H",71,62,0,2,9,-1.9,1
2017,3,4,"Baylor","Texas","V",75,64,0,2,11,5.9,1
2017,3,9,"Baylor","Kansas St.","N",64,70,0,2,-6,4.8,0
2017,3,17,"Baylor","New Mexico St.","N",91,73,0,2,18,13.6,1
2017,3,19,"Baylor","Southern California","N",82,78,0,2,4,8.2,1
2017,3,24,"Baylor","South Carolina","N",50,70,0,2,-20,2.2,0
2016,11,15,"Belmont","Vanderbilt","V",66,80,0,2,-14,-10.1,0
2016,11,19,"Belmont","Western Ky.","H",90,69,0,2,21,13.5,1
2016,11,21,"Belmont","Florida","N",61,78,0,2,-17,-16.4,0
