"date","team","opponent","location","team_score","opp_score","score_diff","game_id","opp_game_id","team_conf","opp_conf","year","month","day","season_id","D1","OT","weights","pred_score_diff","wins"
2018-02-08,"North Dakota","Weber St.","V",76,84,-8,22,20,NA,NA,2018,2,8,"2018-19",2,NA,1,-10.5,0
2018-02-10,"North Dakota","Idaho St.","V",67,82,-15,23,21,NA,NA,2018,2,10,"2018-19",2,NA,1,-5.1,0
2018-02-15,"North Dakota","Southern Utah","H",61,57,4,24,22,NA,NA,2018,2,15,"2018-19",2,NA,1,3.6,1
2018-02-17,"North Dakota","Northern Ariz.","H",86,81,5,25,25,NA,NA,2018,2,17,"2018-19",2,1,1,10.2,1
2018-02-24,"North Dakota","Northern Colo.","H",66,79,-13,26,26,NA,NA,2018,2,24,"2018-19",2,NA,1,-7.5,0
2018-03-01,"North Dakota","Sacramento St.","V",90,73,17,27,28,NA,NA,2018,3,1,"2018-19",2,NA,1,-1.6,1
2018-03-03,"North Dakota","Portland St.","V",90,97,-7,28,28,NA,NA,2018,3,3,"2018-19",2,1,1,-10.7,0
2018-03-06,"North Dakota","Montana St.","N",76,74,2,29,30,NA,NA,2018,3,6,"2018-19",2,NA,1,1.1,1
2018-03-08,"North Dakota","Montana","N",76,84,-8,30,29,NA,NA,2018,3,8,"2018-19",2,NA,1,-13.6,0
2017-11-11,"North Dakota St.","UC Santa Barbara","V",66,85,-19,1,1,NA,NA,2017,11,11,"2018-19",2,NA,1,-7.1,0
2017-11-13,"North Dakota St.","Southern California","V",65,75,-10,2,2,NA,NA,2017,11,13,"2018-19",2,NA,1,-15.4,0
2017-11-17,"North Dakota St.","Missouri St.","V",57,54,3,3,3,NA,NA,2017,11,17,"2018-19",2,NA,1,-7.3,1
2017-11-22,"North Dakota St.","Florida A&M","H",80,66,14,4,5,NA,NA,2017,11,22,"2018-19",2,NA,1,19.2,1
2017-11-25,"North Dakota St.","Stetson","H",94,58,36,5,5,NA,NA,2017,11,25,"2018-19",2,NA,1,13.6,1
2017-11-28,"North Dakota St.","SFA","V",50,54,-4,6,4,NA,NA,2017,11,28,"2018-19",2,NA,1,-8.2,0
2017-11-30,"North Dakota St.","Mississippi St.","V",59,83,-24,7,6,NA,NA,2017,11,30,"2018-19",2,NA,1,-14.7,0
2017-12-04,"North Dakota St.","Missouri St.","H",58,71,-13,8,9,NA,NA,2017,12,4,"2018-19",2,NA,1,-0.6,0
2017-12-09,"North Dakota St.","North Dakota","V",88,79,9,9,7,NA,NA,2017,12,9,"2018-19",2,NA,1,2.3,1
2017-12-18,"North Dakota St.","Arizona","V",53,83,-30,10,12,NA,NA,2017,12,18,"2018-19",2,NA,1,-18.3,0
2017-12-21,"North Dakota St.","UNCW","N",100,63,37,11,9,NA,NA,2017,12,21,"2018-19",2,NA,1,5.8,1
2017-12-22,"North Dakota St.","UTEP","V",63,51,12,12,11,NA,NA,2017,12,22,"2018-19",2,NA,1,1.7,1
2018-01-03,"North Dakota St.","South Dakota St.","H",80,87,-7,13,14,NA,NA,2018,1,3,"2018-19",2,NA,1,-4.8,0
2018-01-06,"North Dakota St.","South Dakota","V",84,79,5,14,16,NA,NA,2018,1,6,"2018-19",2,NA,1,-11.2,1
2018-01-11,"North Dakota St.","Denver","H",61,67,-6,15,15,NA,NA,2018,1,11,"2018-19",2,NA,1,7.1,0
2018-01-13,"North Dakota St.","Oral Roberts","H",82,64,18,16,18,NA,NA,2018,1,13,"2018-19",2,NA,1,8.2,1
2018-01-16,"North Dakota St.","North Dakota","H",77,86,-9,17,16,NA,NA,2018,1,16,"2018-19",2,NA,1,9,0
2018-01-20,"North Dakota St.","Fort Wayne","V",88,92,-4,18,19,NA,NA,2018,1,20,"2018-19",2,NA,1,-3.5,0
2018-01-25,"North Dakota St.","Omaha","H",73,58,15,19,21,NA,NA,2018,1,25,"2018-19",2,NA,1,11.3,1
2018-01-27,"North Dakota St.","Western Ill.","H",80,69,11,20,16,NA,NA,2018,1,27,"2018-19",2,NA,1,13.1,1
2018-02-01,"North Dakota St.","South Dakota St.","V",63,82,-19,21,22,NA,NA,2018,2,1,"2018-19",2,NA,1,-11.5,0
2018-02-03,"North Dakota St.","South Dakota","H",72,76,-4,22,23,NA,NA,2018,2,3,"2018-19",2,NA,1,-4.5,0
2018-02-08,"North Dakota St.","Oral Roberts","V",66,67,-1,23,23,NA,NA,2018,2,8,"2018-19",2,1,1,1.5,0
2018-02-10,"North Dakota St.","Denver","V",63,66,-3,24,23,NA,NA,2018,2,10,"2018-19",2,NA,1,0.4,0
2018-02-17,"North Dakota St.","Fort Wayne","H",72,84,-12,25,26,NA,NA,2018,2,17,"2018-19",2,NA,1,3.2,0
2018-02-22,"North Dakota St.","Western Ill.","V",74,82,-8,26,22,NA,NA,2018,2,22,"2018-19",2,NA,1,6.4,0
2018-02-24,"North Dakota St.","Omaha","V",84,62,22,27,28,NA,NA,2018,2,24,"2018-19",2,NA,1,4.6,1
2018-03-04,"North Dakota St.","Fort Wayne","N",86,82,4,28,28,NA,NA,2018,3,4,"2018-19",2,NA,1,-0.2,1
2018-03-05,"North Dakota St.","South Dakota St.","N",57,78,-21,29,29,NA,NA,2018,3,5,"2018-19",2,NA,1,-8.1,0
2017-11-10,"North Florida","Michigan St.","V",66,98,-32,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-33.8,0
2017-11-11,"North Florida","Michigan","V",66,86,-20,2,1,NA,NA,2017,11,11,"2018-19",2,NA,1,-30.8,0
2017-11-13,"North Florida","VCU","V",85,95,-10,3,2,NA,NA,2017,11,13,"2018-19",2,NA,1,-15.2,0
2017-11-16,"North Florida","Florida","V",68,108,-40,4,2,NA,NA,2017,11,16,"2018-19",2,NA,1,-28,0
2017-11-18,"North Florida","Mt. St. Mary's","N",81,84,-3,5,4,NA,NA,2017,11,18,"2018-19",2,NA,1,-3.4,0
2017-11-19,"North Florida","Wofford","V",83,86,-3,6,3,NA,NA,2017,11,19,"2018-19",2,NA,1,-12.7,0
2017-11-25,"North Florida","Miami (FL)","V",65,86,-21,7,5,NA,NA,2017,11,25,"2018-19",2,NA,1,-25.1,0
2017-11-29,"North Florida","Eastern Mich.","H",84,81,3,8,5,NA,NA,2017,11,29,"2018-19",2,1,1,-7,1
2017-12-11,"North Florida","Florida A&M","V",101,89,12,9,11,NA,NA,2017,12,11,"2018-19",2,NA,1,3.5,1
2017-12-13,"North Florida","FIU","H",87,85,2,10,7,NA,NA,2017,12,13,"2018-19",2,NA,1,-1.9,1
2017-12-16,"North Florida","Missouri","V",51,85,-34,11,10,NA,NA,2017,12,16,"2018-19",2,NA,1,-25.5,0
2017-12-19,"North Florida","Ball St.","V",65,79,-14,12,10,NA,NA,2017,12,19,"2018-19",2,NA,1,-12.3,0
2017-12-22,"North Florida","LSU","V",52,104,-52,13,11,NA,NA,2017,12,22,"2018-19",2,NA,1,-22.6,0
2017-12-30,"North Florida","Mississippi St.","V",81,109,-28,14,12,NA,NA,2017,12,30,"2018-19",2,NA,1,-23.7,0
2018-01-06,"North Florida","Jacksonville","H",86,90,-4,15,14,NA,NA,2018,1,6,"2018-19",2,NA,1,5.7,0
2018-01-11,"North Florida","Lipscomb","H",102,96,6,16,14,NA,NA,2018,1,11,"2018-19",2,NA,1,-5.6,1
2018-01-13,"North Florida","Kennesaw St.","H",85,78,7,17,16,NA,NA,2018,1,13,"2018-19",2,NA,1,3.5,1
2018-01-18,"North Florida","NJIT","V",59,91,-32,18,17,NA,NA,2018,1,18,"2018-19",2,NA,1,-6.6,0
2018-01-20,"North Florida","USC Upstate","V",100,80,20,19,18,NA,NA,2018,1,20,"2018-19",2,NA,1,2.6,1
2018-01-24,"North Florida","FGCU","H",87,96,-9,20,20,NA,NA,2018,1,24,"2018-19",2,NA,1,-8.9,0
2018-01-27,"North Florida","Stetson","V",73,65,8,21,20,NA,NA,2018,1,27,"2018-19",2,NA,1,-2,1
2018-01-29,"North Florida","FGCU","V",70,103,-33,22,22,NA,NA,2018,1,29,"2018-19",2,NA,1,-15.6,0
2018-02-03,"North Florida","Stetson","H",97,91,6,23,22,NA,NA,2018,2,3,"2018-19",2,NA,1,4.7,1
2018-02-08,"North Florida","Kennesaw St.","V",81,89,-8,24,23,NA,NA,2018,2,8,"2018-19",2,NA,1,-3.2,0
2018-02-10,"North Florida","Lipscomb","V",75,82,-7,25,23,NA,NA,2018,2,10,"2018-19",2,NA,1,-12.3,0
2018-02-15,"North Florida","USC Upstate","H",109,100,9,26,25,NA,NA,2018,2,15,"2018-19",2,NA,1,9.3,1
2018-02-17,"North Florida","NJIT","H",86,75,11,27,26,NA,NA,2018,2,17,"2018-19",2,NA,1,0.1,1
2018-02-22,"North Florida","Jacksonville","V",81,86,-5,28,27,NA,NA,2018,2,22,"2018-19",2,NA,1,-1,0
2018-02-26,"North Florida","NJIT","V",80,76,4,29,28,NA,NA,2018,2,26,"2018-19",2,NA,1,-6.6,1
2018-03-01,"North Florida","FGCU","V",72,95,-23,30,30,NA,NA,2018,3,1,"2018-19",2,NA,1,-15.6,0
2017-11-13,"North Texas","Nebraska","V",67,86,-19,1,2,NA,NA,2017,11,13,"2018-19",2,NA,1,-12,0
2017-11-16,"North Texas","Bethune-Cookman","H",90,78,12,2,2,NA,NA,2017,11,16,"2018-19",2,NA,1,14.1,1
2017-11-20,"North Texas","UTRGV","H",63,75,-12,3,5,NA,NA,2017,11,20,"2018-19",2,NA,1,11.1,0
2017-11-24,"North Texas","Georgia Tech","V",49,63,-14,4,4,NA,NA,2017,11,24,"2018-19",2,NA,1,-6.4,0
2017-11-27,"North Texas","Grambling","H",82,77,5,5,6,NA,NA,2017,11,27,"2018-19",2,NA,1,14.3,1
2017-11-30,"North Texas","Oklahoma","V",72,82,-10,6,6,NA,NA,2017,11,30,"2018-19",2,NA,1,-14.6,0
2017-12-02,"North Texas","UT Arlington","V",60,65,-5,7,7,NA,NA,2017,12,2,"2018-19",2,NA,1,-5.5,0
2017-12-06,"North Texas","Indiana St.","H",79,76,3,8,7,NA,NA,2017,12,6,"2018-19",2,1,1,2.8,1
2017-12-09,"North Texas","McNeese","H",85,47,38,9,5,NA,NA,2017,12,9,"2018-19",2,NA,1,14,1
2017-12-16,"North Texas","San Diego","V",86,83,3,10,11,NA,NA,2017,12,16,"2018-19",2,1,1,-4.9,1
2017-12-20,"North Texas","Georgetown","V",63,75,-12,11,10,NA,NA,2017,12,20,"2018-19",2,NA,1,-7.9,0
2017-12-28,"North Texas","UTEP","V",63,62,1,12,12,NA,NA,2017,12,28,"2018-19",2,NA,1,3.3,1
2017-12-30,"North Texas","UTSA","V",72,71,1,13,12,NA,NA,2017,12,30,"2018-19",2,NA,1,-1.5,1
2018-01-04,"North Texas","Charlotte","H",68,70,-2,14,12,NA,NA,2018,1,4,"2018-19",2,NA,1,14.4,0
2018-01-06,"North Texas","Old Dominion","H",60,63,-3,15,15,NA,NA,2018,1,6,"2018-19",2,NA,1,-5.1,0
2018-01-13,"North Texas","Rice","V",85,78,7,16,16,NA,NA,2018,1,13,"2018-19",2,NA,1,5.9,1
2018-01-18,"North Texas","Louisiana Tech","V",65,66,-1,17,18,NA,NA,2018,1,18,"2018-19",2,NA,1,-3.7,0
2018-01-20,"North Texas","Southern Miss.","V",78,85,-7,18,17,NA,NA,2018,1,20,"2018-19",2,NA,1,1.4,0
2018-01-25,"North Texas","Fla. Atlantic","H",59,53,6,19,17,NA,NA,2018,1,25,"2018-19",2,NA,1,9.3,1
2018-01-27,"North Texas","FIU","H",69,67,2,20,19,NA,NA,2018,1,27,"2018-19",2,1,1,8.6,1
2018-02-03,"North Texas","Rice","H",74,70,4,21,21,NA,NA,2018,2,3,"2018-19",2,NA,1,12.6,1
2018-02-08,"North Texas","UAB","V",67,60,7,22,23,NA,NA,2018,2,8,"2018-19",2,NA,1,-7.1,1
2018-02-10,"North Texas","Middle Tenn.","V",73,79,-6,23,24,NA,NA,2018,2,10,"2018-19",2,NA,1,-12.8,0
2018-02-15,"North Texas","Western Ky.","H",94,102,-8,24,25,NA,NA,2018,2,15,"2018-19",2,1,1,-6.6,0
2018-02-17,"North Texas","Marshall","H",72,74,-2,25,26,NA,NA,2018,2,17,"2018-19",2,NA,1,0.1,0
2018-02-22,"North Texas","FIU","V",68,69,-1,26,25,NA,NA,2018,2,22,"2018-19",2,NA,1,1.9,0
2018-02-24,"North Texas","Fla. Atlantic","V",54,74,-20,27,25,NA,NA,2018,2,24,"2018-19",2,NA,1,2.6,0
2018-03-01,"North Texas","UTSA","H",80,62,18,28,27,NA,NA,2018,3,1,"2018-19",2,NA,1,5.2,1
2018-03-03,"North Texas","UTEP","H",66,68,-2,29,29,NA,NA,2018,3,3,"2018-19",2,NA,1,10,0
2018-03-07,"North Texas","Louisiana Tech","N",62,68,-6,30,30,NA,NA,2018,3,7,"2018-19",2,NA,1,-0.3,0
2018-03-14,"North Texas","South Dakota","V",90,77,13,31,31,NA,NA,2018,3,14,"2018-19",2,NA,1,-9.6,1
2018-03-19,"North Texas","Mercer","H",96,67,29,32,32,NA,NA,2018,3,19,"2018-19",2,NA,1,4.1,1
2018-03-21,"North Texas","Jacksonville St.","H",90,68,22,33,35,NA,NA,2018,3,21,"2018-19",2,NA,1,3.4,1
2018-03-26,"North Texas","San Francisco","V",NA,NA,NA,34,36,NA,NA,2018,3,26,"2018-19",2,NA,1,-3.1,NA
2018-03-28,"North Texas","San Francisco","H",NA,NA,NA,35,37,NA,NA,2018,3,28,"2018-19",2,NA,1,3.6,NA
2018-03-30,"North Texas","San Francisco","H",NA,NA,NA,36,38,NA,NA,2018,3,30,"2018-19",2,NA,1,3.6,NA
2017-11-10,"Northeastern","Boston U.","V",65,59,6,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,7.5,1
2017-11-17,"Northeastern","Stanford","V",59,73,-14,2,4,NA,NA,2017,11,17,"2018-19",2,NA,1,-5.3,0
2017-11-19,"Northeastern","Ohio St.","V",55,80,-25,3,4,NA,NA,2017,11,19,"2018-19",2,NA,1,-14.7,0
2017-11-24,"Northeastern","Utah St.","N",67,71,-4,4,6,NA,NA,2017,11,24,"2018-19",2,NA,1,2.3,0
2017-11-25,"Northeastern","Furman","N",67,78,-11,5,5,NA,NA,2017,11,25,"2018-19",2,NA,1,-0.7,0
2017-11-30,"Northeastern","Harvard","H",77,61,16,6,7,NA,NA,2017,11,30,"2018-19",2,NA,1,6.8,1
2017-12-02,"Northeastern","Cornell","H",84,66,18,7,7,NA,NA,2017,12,2,"2018-19",2,NA,1,15.1,1
2017-12-05,"Northeastern","Bucknell","H",82,64,18,8,10,NA,NA,2017,12,5,"2018-19",2,NA,1,2.2,1
2017-12-09,"Northeastern","Vermont","H",71,67,4,9,9,NA,NA,2017,12,9,"2018-19",2,NA,1,1.7,1
2017-12-18,"Northeastern","Kent St.","V",81,69,12,10,10,NA,NA,2017,12,18,"2018-19",2,NA,1,4.5,1
2017-12-20,"Northeastern","St. Bonaventure","V",65,84,-19,11,11,NA,NA,2017,12,20,"2018-19",2,NA,1,-7.2,0
2017-12-30,"Northeastern","James Madison","V",81,70,11,12,13,NA,NA,2017,12,30,"2018-19",2,NA,1,5.9,1
2018-01-02,"Northeastern","Hofstra","H",70,71,-1,13,13,NA,NA,2018,1,2,"2018-19",2,NA,1,7.5,0
2018-01-05,"Northeastern","Elon","H",72,60,12,14,14,NA,NA,2018,1,5,"2018-19",2,NA,1,13.5,1
2018-01-07,"Northeastern","James Madison","H",80,67,13,15,16,NA,NA,2018,1,7,"2018-19",2,NA,1,12.6,1
2018-01-11,"Northeastern","Col. of Charleston","V",66,82,-16,16,15,NA,NA,2018,1,11,"2018-19",2,NA,1,-1.5,0
2018-01-13,"Northeastern","UNCW","V",81,77,4,17,16,NA,NA,2018,1,13,"2018-19",2,1,1,7.7,1
2018-01-18,"Northeastern","William & Mary","V",90,70,20,18,16,NA,NA,2018,1,18,"2018-19",2,NA,1,1.5,1
2018-01-20,"Northeastern","Delaware","H",76,64,12,19,19,NA,NA,2018,1,20,"2018-19",2,NA,1,13.9,1
2018-01-25,"Northeastern","Hofstra","V",81,67,14,20,20,NA,NA,2018,1,25,"2018-19",2,NA,1,0.8,1
2018-01-27,"Northeastern","Drexel","V",67,68,-1,21,22,NA,NA,2018,1,27,"2018-19",2,NA,1,7.4,0
2018-02-01,"Northeastern","Col. of Charleston","H",64,69,-5,22,21,NA,NA,2018,2,1,"2018-19",2,NA,1,5.2,0
2018-02-03,"Northeastern","UNCW","H",107,100,7,23,22,NA,NA,2018,2,3,"2018-19",2,1,1,14.4,1
2018-02-08,"Northeastern","Delaware","V",70,67,3,24,24,NA,NA,2018,2,8,"2018-19",2,NA,1,7.2,1
2018-02-10,"Northeastern","Towson","V",77,62,15,25,25,NA,NA,2018,2,10,"2018-19",2,NA,1,0.2,1
2018-02-15,"Northeastern","Drexel","H",75,69,6,26,27,NA,NA,2018,2,15,"2018-19",2,NA,1,14.1,1
2018-02-17,"Northeastern","William & Mary","H",69,67,2,27,25,NA,NA,2018,2,17,"2018-19",2,NA,1,8.2,1
2018-02-22,"Northeastern","Towson","H",80,75,5,28,28,NA,NA,2018,2,22,"2018-19",2,NA,1,6.9,1
2018-02-24,"Northeastern","Elon","V",81,59,22,29,28,NA,NA,2018,2,24,"2018-19",2,NA,1,6.8,1
2018-03-04,"Northeastern","Delaware","N",74,50,24,30,31,NA,NA,2018,3,4,"2018-19",2,NA,1,10.5,1
2018-03-05,"Northeastern","UNCW","N",79,52,27,31,30,NA,NA,2018,3,5,"2018-19",2,NA,1,11.1,1
2018-03-06,"Northeastern","Col. of Charleston","N",76,83,-7,32,31,NA,NA,2018,3,6,"2018-19",2,1,1,1.9,0
2017-11-10,"Northern Ariz.","Arizona","V",67,101,-34,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-30.8,0
2017-11-17,"Northern Ariz.","Arizona St.","V",62,97,-35,2,3,NA,NA,2017,11,17,"2018-19",2,NA,1,-29.2,0
2017-11-20,"Northern Ariz.","Kansas St.","V",58,80,-22,3,4,NA,NA,2017,11,20,"2018-19",2,NA,1,-27.9,0
2017-11-23,"Northern Ariz.","Hampton","N",66,76,-10,4,5,NA,NA,2017,11,23,"2018-19",2,NA,1,-5.9,0
2017-11-24,"Northern Ariz.","UC Irvine","N",71,77,-6,5,6,NA,NA,2017,11,24,"2018-19",2,NA,1,-14.2,0
2017-11-30,"Northern Ariz.","Santa Clara","V",57,89,-32,6,5,NA,NA,2017,11,30,"2018-19",2,NA,1,-8.8,0
2017-12-02,"Northern Ariz.","CSU Bakersfield","V",60,52,8,7,7,NA,NA,2017,12,2,"2018-19",2,NA,1,-11,1
2017-12-09,"Northern Ariz.","San Diego","V",51,79,-28,8,9,NA,NA,2017,12,9,"2018-19",2,NA,1,-19,0
2017-12-14,"Northern Ariz.","South Dakota","H",77,90,-13,9,11,NA,NA,2017,12,14,"2018-19",2,NA,1,-17.1,0
2017-12-18,"Northern Ariz.","South Fla.","V",56,70,-14,10,12,NA,NA,2017,12,18,"2018-19",2,NA,1,-8.6,0
2017-12-20,"Northern Ariz.","Jacksonville","V",83,72,11,11,11,NA,NA,2017,12,20,"2018-19",2,NA,1,-4.6,1
2017-12-28,"Northern Ariz.","Montana","H",69,87,-18,12,11,NA,NA,2017,12,28,"2018-19",2,NA,1,-17.1,0
2017-12-30,"Northern Ariz.","Montana St.","H",73,76,-3,13,13,NA,NA,2017,12,30,"2018-19",2,1,1,-2.5,0
2018-01-04,"Northern Ariz.","Weber St.","V",55,95,-40,14,11,NA,NA,2018,1,4,"2018-19",2,NA,1,-17.4,0
2018-01-06,"Northern Ariz.","Idaho St.","V",60,64,-4,15,12,NA,NA,2018,1,6,"2018-19",2,NA,1,-11.9,0
2018-01-13,"Northern Ariz.","Southern Utah","V",75,81,-6,16,14,NA,NA,2018,1,13,"2018-19",2,NA,1,-9.9,0
2018-01-18,"Northern Ariz.","Eastern Wash.","H",76,81,-5,17,17,NA,NA,2018,1,18,"2018-19",2,NA,1,-11.3,0
2018-01-20,"Northern Ariz.","Idaho","H",80,84,-4,18,17,NA,NA,2018,1,20,"2018-19",2,NA,1,-11.8,0
2018-01-25,"Northern Ariz.","Montana St.","V",77,75,2,19,19,NA,NA,2018,1,25,"2018-19",2,NA,1,-9.2,1
2018-01-27,"Northern Ariz.","Montana","V",64,82,-18,20,19,NA,NA,2018,1,27,"2018-19",2,NA,1,-23.8,0
2018-02-01,"Northern Ariz.","Idaho St.","H",61,63,-2,21,18,NA,NA,2018,2,1,"2018-19",2,NA,1,-5.2,0
2018-02-03,"Northern Ariz.","Weber St.","H",55,87,-32,22,19,NA,NA,2018,2,3,"2018-19",2,NA,1,-10.7,0
2018-02-10,"Northern Ariz.","Southern Utah","H",54,63,-9,23,21,NA,NA,2018,2,10,"2018-19",2,NA,1,-3.2,0
2018-02-15,"Northern Ariz.","Northern Colo.","V",60,95,-35,24,24,NA,NA,2018,2,15,"2018-19",2,NA,1,-21.1,0
2018-02-17,"Northern Ariz.","North Dakota","V",81,86,-5,25,25,NA,NA,2018,2,17,"2018-19",2,1,1,-10.2,0
2018-02-22,"Northern Ariz.","Sacramento St.","H",58,53,5,26,26,NA,NA,2018,2,22,"2018-19",2,NA,1,-1.8,1
2018-02-24,"Northern Ariz.","Portland St.","H",66,72,-6,27,26,NA,NA,2018,2,24,"2018-19",2,NA,1,-10.8,0
2018-03-01,"Northern Ariz.","Idaho","V",52,66,-14,28,27,NA,NA,2018,3,1,"2018-19",2,NA,1,-18.5,0
2018-03-03,"Northern Ariz.","Eastern Wash.","V",68,85,-17,29,29,NA,NA,2018,3,3,"2018-19",2,NA,1,-18,0
2018-03-06,"Northern Ariz.","Northern Colo.","N",59,82,-23,30,29,NA,NA,2018,3,6,"2018-19",2,NA,1,-17.7,0
2017-11-10,"Northern Colo.","Colorado","V",51,66,-15,1,1,NA,NA,2017,11,10,"2018-19",2,NA,1,-3.6,0
2017-11-13,"Northern Colo.","UC Davis","H",59,72,-13,2,1,NA,NA,2017,11,13,"2018-19",2,NA,1,5.8,0
2017-11-17,"Northern Colo.","Pepperdine","V",84,82,2,3,2,NA,NA,2017,11,17,"2018-19",2,NA,1,8,1
2017-11-24,"Northern Colo.","Youngstown St.","N",80,67,13,4,3,NA,NA,2017,11,24,"2018-19",2,NA,1,17.1,1
2017-11-25,"Northern Colo.","South Dakota","N",63,62,1,5,5,NA,NA,2017,11,25,"2018-19",2,NA,1,-2.7,1
2017-11-26,"Northern Colo.","Southern Miss.","N",77,63,14,6,4,NA,NA,2017,11,26,"2018-19",2,NA,1,8.3,1
2017-11-29,"Northern Colo.","UC Davis","V",51,56,-5,7,6,NA,NA,2017,11,29,"2018-19",2,NA,1,-0.9,0
2017-12-13,"Northern Colo.","Denver","H",83,63,20,8,10,NA,NA,2017,12,13,"2018-19",2,NA,1,12.3,1
2017-12-19,"Northern Colo.","Wyoming","V",91,84,7,9,12,NA,NA,2017,12,19,"2018-19",2,NA,1,-2.7,1
2017-12-22,"Northern Colo.","UNLV","V",91,94,-3,10,13,NA,NA,2017,12,22,"2018-19",2,NA,1,-5.5,0
2017-12-29,"Northern Colo.","Eastern Wash.","H",88,75,13,11,12,NA,NA,2017,12,29,"2018-19",2,NA,1,6.4,1
2017-12-31,"Northern Colo.","Idaho","H",81,77,4,12,12,NA,NA,2017,12,31,"2018-19",2,NA,1,5.9,1
2018-01-04,"Northern Colo.","Montana St.","V",64,76,-12,13,14,NA,NA,2018,1,4,"2018-19",2,NA,1,8.6,0
2018-01-06,"Northern Colo.","Montana","V",80,89,-9,14,14,NA,NA,2018,1,6,"2018-19",2,NA,1,-6,0
2018-01-11,"Northern Colo.","Weber St.","H",74,78,-4,15,13,NA,NA,2018,1,11,"2018-19",2,NA,1,7.1,0
2018-01-13,"Northern Colo.","Idaho St.","H",94,80,14,16,14,NA,NA,2018,1,13,"2018-19",2,NA,1,12.5,1
2018-01-20,"Northern Colo.","North Dakota","H",94,91,3,17,17,NA,NA,2018,1,20,"2018-19",2,1,1,14.2,1
2018-01-25,"Northern Colo.","Idaho","V",80,63,17,18,18,NA,NA,2018,1,25,"2018-19",2,NA,1,-0.8,1
2018-01-27,"Northern Colo.","Eastern Wash.","V",65,67,-2,19,20,NA,NA,2018,1,27,"2018-19",2,NA,1,-0.3,0
2018-02-01,"Northern Colo.","Montana","H",79,88,-9,20,20,NA,NA,2018,2,1,"2018-19",2,NA,1,0.7,0
2018-02-03,"Northern Colo.","Montana St.","H",86,63,23,21,22,NA,NA,2018,2,3,"2018-19",2,NA,1,15.3,1
2018-02-08,"Northern Colo.","Idaho St.","V",85,82,3,22,20,NA,NA,2018,2,8,"2018-19",2,NA,1,5.8,1
2018-02-10,"Northern Colo.","Weber St.","V",66,71,-5,23,21,NA,NA,2018,2,10,"2018-19",2,1,1,0.4,0
2018-02-15,"Northern Colo.","Northern Ariz.","H",95,60,35,24,24,NA,NA,2018,2,15,"2018-19",2,NA,1,21.1,1
2018-02-17,"Northern Colo.","Southern Utah","H",97,80,17,25,23,NA,NA,2018,2,17,"2018-19",2,NA,1,14.5,1
2018-02-24,"Northern Colo.","North Dakota","V",79,66,13,26,26,NA,NA,2018,2,24,"2018-19",2,NA,1,7.5,1
2018-03-01,"Northern Colo.","Portland St.","V",85,78,7,27,27,NA,NA,2018,3,1,"2018-19",2,NA,1,0.2,1
2018-03-03,"Northern Colo.","Sacramento St.","V",77,88,-11,28,29,NA,NA,2018,3,3,"2018-19",2,NA,1,9.3,0
2018-03-06,"Northern Colo.","Northern Ariz.","N",82,59,23,29,30,NA,NA,2018,3,6,"2018-19",2,NA,1,17.7,1
2018-03-08,"Northern Colo.","Weber St.","N",80,55,25,30,28,NA,NA,2018,3,8,"2018-19",2,NA,1,3.7,1
2018-03-09,"Northern Colo.","Montana","N",89,91,-2,31,30,NA,NA,2018,3,9,"2018-19",2,1,1,-2.7,0
2018-03-18,"Northern Colo.","Drake","H",81,72,9,32,33,NA,NA,2018,3,18,"2018-19",2,NA,1,8,1
2018-03-21,"Northern Colo.","San Diego","V",86,75,11,33,33,NA,NA,2018,3,21,"2018-19",2,NA,1,-1.3,1
2018-03-28,"Northern Colo.","Sam Houston St.","H",NA,NA,NA,34,32,NA,NA,2018,3,28,"2018-19",2,NA,1,11.2,NA
2017-11-14,"Northern Ill.","Green Bay","H",85,65,20,1,1,NA,NA,2017,11,14,"2018-19",2,NA,1,4.9,1
2017-11-20,"Northern Ill.","Penn","N",80,93,-13,2,4,NA,NA,2017,11,20,"2018-19",2,NA,1,-9.4,0
2017-11-21,"Northern Ill.","Fla. Atlantic","N",67,77,-10,3,3,NA,NA,2017,11,21,"2018-19",2,NA,1,-1.1,0
2017-11-22,"Northern Ill.","Manhattan","N",70,68,2,4,5,NA,NA,2017,11,22,"2018-19",2,NA,1,-2.3,1
2017-11-29,"Northern Ill.","Milwaukee","H",62,75,-13,5,5,NA,NA,2017,11,29,"2018-19",2,NA,1,0.7,0
2017-12-02,"Northern Ill.","Chicago St.","V",95,77,18,6,9,NA,NA,2017,12,2,"2018-19",2,NA,1,10.8,1
2017-12-04,"Northern Ill.","Iowa St.","V",80,94,-14,7,7,NA,NA,2017,12,4,"2018-19",2,NA,1,-14.8,0
2017-12-09,"Northern Ill.","Central Conn. St.","H",61,55,6,8,10,NA,NA,2017,12,9,"2018-19",2,NA,1,6.8,1
2017-12-18,"Northern Ill.","Marquette","V",70,79,-9,9,11,NA,NA,2017,12,18,"2018-19",2,NA,1,-20,0
2017-12-21,"Northern Ill.","Ill.-Chicago","H",69,63,6,10,11,NA,NA,2017,12,21,"2018-19",2,NA,1,0.1,1
