"player","team","yr","trank_ppg","mins_pct","year"
"Daouda N'Diaye","Illinois St.","Jr",1.15192,27.6,2018
"Eric Rwahwire","UC Riverside","So",-0.508599,12.3,2018
"Robbie Feinberg","Harvard","Jr",-0.643414,1.2,2018
"Josh Thompson","Ball St.","So",-0.0667939,11.1,2018
"C.J. Burks","Marshall","Jr",3.02675,86.8,2018
"Corey Sanders","Rutgers","Jr",2.36473,82.9,2018
"Alex Long","Norfolk St.","Jr",0.243838,64.9,2018
"TyQuaylon Smith","Alcorn St.","Jr",-0.321324,6.6,2018
"Deshawn Freeman","Rutgers","Sr",1.51609,61.3,2018
"John Emezie","Army","Jr",-0.0798493,34.3,2018
"Shane Whitfield","Campbell","Sr",0.179886,74,2018
"John McCarty","Central Michigan","Sr",0.375053,0.4,2018
"Vladimir Brodziansky","TCU","Sr",4.76627,66.7,2018
"JD Miller","TCU","Jr",1.76305,48.7,2018
"Clay Young","Kansas","Sr",-0.0602449,4.6,2018
"Thomas Nolan","Fairfield","Jr",-0.242415,0.7,2018
"Malique Trent-Street","Hampton","Sr",1.93685,46.6,2018
"Ulmer Manzie","Bethune Cookman","So",-0.720161,8.3,2018
"Dikembe Dixson","Illinois Chicago","So",0.5889,65.2,2018
"Nolan Narain","San Diego St.","So",0.942109,17.9,2018
"Caleb Homesley","Liberty","So",1.28361,46.2,2018
"Dexter Gooding","High Point","Jr",-0.29267,0.9,2018
"Lovell Cabbil","Liberty","Jr",1.32959,72.2,2018
"Anthony Mathis","New Mexico","Jr",3.62386,56.1,2018
"Dane Kuiper","New Mexico","Jr",0.857791,55.5,2018
"Marc Gosselin","Western Carolina","Jr",0.699611,68.6,2018
"Wyatt Walker","Samford","Jr",1.28485,2.9,2018
"Austin Vereen","VMI","Jr",1.02576,70.1,2018
"Deriece Parks","Western Carolina","Sr",0.889383,75.6,2018
"Malik Metoyer","Northwestern St.","Jr",-0.686314,48,2018
"Dominic Magee","Southern Miss","So",1.83199,61.2,2018
"Jordan Whitehead","High Point","Sr",1.33639,53.8,2018
"Bobby Moorehead","Montana","Jr",0.281536,78.2,2018
"Christian Cunningham","Jacksonville St.","Jr",1.1758,54,2018
"Malik Maitland","Bethune Cookman","Jr",0.186976,48.8,2018
"Lamontray Harris","Morehead St.","Jr",1.62168,52.1,2018
"Keion Alexander","Prairie View A&M","Sr",-0.165761,12.4,2018
"Yankuba Sima","Oklahoma St.","Jr",0.143839,27.2,2018
"Pierre Sarr","Monmouth","Jr",0.369988,17.5,2018
"Michael Klebon","St. Francis PA","Jr",0.0654159,1.8,2018
"Lyles Davis","Clemson","Jr",-0.466852,0.6,2018
"Nico Carvacho","Colorado St.","So",2.2099,71.9,2018
"Jordan Andrews","South Alabama","So",-0.304927,36.4,2018
"Travis Fuller","Brown","Jr",-0.0253809,15.8,2018
"Jimmy Whitt","SMU","So",2.74783,83,2018
"Devin Haygood","Youngstown St.","Jr",0.232892,47.5,2018
"Jonny David","Kentucky","Jr",-0.179336,0.3,2018
"Chris Sullivan","Brown","Jr",0.665444,24.7,2018
"Obi Okolie","Brown","Jr",0.952805,56.6,2018
"Eric Bowles","Central Connecticut","Jr",-0.409739,57.2,2018
"Ishmael Lane","Northwestern St.","Jr",1.92935,65.5,2018
"Max Montana","San Diego St.","Jr",1.40432,31.8,2018
"Matthew Atewe","Pepperdine","Sr",0.777444,43.6,2018
"Kentrell Barkley","East Carolina","Jr",1.56009,61,2018
"Joe Toye","Vanderbilt","Jr",0.397615,46.7,2018
"Samir Sehic","Tulane","So",2.85054,50.5,2018
"Jeff Garrett","Northern Kentucky","Jr",0.681303,17.5,2018
"Jeremiah Martin","Memphis","Jr",4.44294,67.8,2018
"Andrien White","Charlotte","Jr",2.59754,59,2018
"Chase Miller","Middle Tennessee","So",0.0677175,0.9,2018
"Ed Polite Jr.","Radford","Jr",2.65946,80.3,2018
"Esa Ahmad","West Virginia","Jr",2.83293,38.4,2018
"Britton Anderson","Wake Forest","So",-0.112753,0.6,2018
"Nick Dixon","UT Rio Grande Valley","Sr",3.65926,73.7,2018
"Malek Harwell","Boise St.","So",-0.256754,3.9,2018
"Anton Gill","Nebraska","Sr",2.02163,57.4,2018
"Jake Spurgeon","Seattle","So",-0.245996,6,2018
"Jaevin Cumberland","Oakland","Jr",-0.973934,5.6,2018
"Matthew Butler","Tennessee Martin","Sr",1.36882,93.5,2018
"Emil Knighton","Denver","Jr",0.20546,0.8,2018
"Lamarr Kimble","Saint Joseph's","Jr",0.257362,2.3,2018
"Andrew Sorrells","Texas Tech","So",-0.0413426,1.6,2018
"Quentin Taylor","Indiana","Jr",-0.78445,0.2,2018
"Josh Coleman","Coastal Carolina","Jr",0.234071,38.4,2018
"Lucian Brownlee","Coppin St.","Jr",0.141021,27.4,2018
"Branden Johnson","Alabama St.","So",0.78475,60.5,2018
"Seth Dugan","Western Michigan","Jr",0.952928,29.2,2018
"Simi Socks","Incarnate Word","Jr",0.355145,34.5,2018
"Luke Knapke","Toledo","So",2.25104,59.1,2018
"Bryce Moore","Western Michigan","Jr",1.97376,78.6,2018
"Brandon Gilbeck","Western Illinois","Jr",0.784154,67.1,2018
"Jordan Hughes","Western Illinois","Jr",0.379955,9.4,2018
"James Dickey","UNC Greensboro","So",0.851388,68.4,2018
"Demetrius Troy","UNC Greensboro","Jr",0.920741,64,2018
"Francis Alonso","UNC Greensboro","Jr",3.00004,73.1,2018
"Tanner Tapp","Samford","Jr",-0.276372,1.1,2018
"Matt Rose","Lipscomb","So",1.41355,49.4,2018
"Anthony Townes","Pacific","Jr",1.45023,53,2018
"Kameron Edwards","Pepperdine","So",2.09684,51.5,2018
"Galen Robinson Jr.","Houston","Jr",0.850843,61.4,2018
"Drew Edwards","Providence","So",-0.107173,23.5,2018
"Tre Scott","Cincinnati","So",1.03825,31.2,2018
"Jared Hamilton","Georgia Southern","So",-1.0153,8.7,2018
"DelFincko Bogan","Tennessee Martin","Jr",1.55288,69,2018
"Dujuanta Weaver","Eastern Kentucky","So",0.176516,48.6,2018
"Tim Rowe","Southern Miss","So",0.0244983,38.6,2018
"Antwon Lillard","Bowling Green","Jr",1.24179,44.1,2018
"Terrence Samuel","South Florida","Sr",0.390913,70.7,2018
"Jake Silpe","Penn","Jr",0.138077,11,2018
"Jackson Donahue","Penn","Jr",0.280902,17.7,2018
"Elias Berbari","Princeton","Jr",-0.490281,0.9,2018
"Noah Bramlage","Princeton","Jr",-0.174941,3.6,2018
"Justin Jenifer","Cincinnati","Jr",1.82403,48.9,2018
"Kevin Mickle","Ohio","Sr",0.739277,45.1,2018
"Parker Ernsthausen","Wright St.","Jr",0.466323,56.6,2018
"Xeyrius Williams","Dayton","Jr",0.329146,26.5,2018
"Jack Williams","Pacific","Jr",0.684328,77.2,2018
"Akoy Agau","SMU","Sr",1.06985,33,2018
"Koh Flippin","UC Riverside","Jr",0.128896,26.7,2018
"Jovan Grujic","Stephen F. Austin","Jr",-0.499629,7.8,2018
"Brandon Randolph","Utah Valley","Sr",2.1151,79.7,2018
"Ahmaad Rorie","Montana","Jr",3.40129,88.5,2018
"Trey Dickerson","Georgetown","Sr",0.454776,29.4,2018
"Matt Heldt","Marquette","Jr",3.35374,54.3,2018
"Haanif Cheatham","Marquette","Jr",0.546815,9.3,2018
"Sacar Anim","Marquette","So",1.687,66.8,2018
"Oumar Barry","San Jose St.","Jr",0.0350534,50,2018
"Jabbar Singleton","Southeastern Louisiana","Sr",-0.0973969,59.4,2018
"Jordan Murphy","Minnesota","Jr",3.73031,78.7,2018
"Cam Marotta","Marquette","Jr",-0.622552,0.8,2018
"Marquis Salmon","Texas Southern","Sr",1.1336,48.8,2018
"Marcus Bryan","UNC Wilmington","Sr",0.213376,68.2,2018
"Trever Spoja","Montana","So",-0.334402,3.4,2018
"Justin Dahl","Northern Iowa","So",-0.421909,0.4,2018
"Kaiser Gates","Xavier","Jr",2.74286,57.2,2018
"Frank Byers","Texas A&M","Jr",-0.254668,0.4,2018
"Matisse Thybulle","Washington","Jr",1.96719,79.6,2018
"Montaque Gill-Caesar","San Diego St.","Jr",0.218228,5.4,2018
"Aaron Carver","Old Dominion","So",-0.308516,43.7,2018
"Kyle Ingram","Idaho St.","Sr",0.649577,20.5,2018
"Logan Routt","West Virginia","So",0.678864,15.7,2018
"Damiyne Durham","Cal St. Bakersfield","Jr",1.40213,64.2,2018
"Connor Bennett","UMass Lowell","So",1.19825,22.6,2018
"Tyler Streeter","Morgan St.","Jr",0.138758,6.5,2018
"Nic Thomas","Norfolk St.","So",0.466967,47.6,2018
"Deion James","Colorado St.","Jr",1.57849,61.6,2018
"Gabe Levin","Long Beach St.","Sr",3.46389,76.2,2018
"Dan Sheets","Saint Mary's","So",0.0196398,0.4,2018
"Kenny Williams","North Carolina","Jr",4.4437,77.4,2018
"Lindsey Drew","Nevada","Jr",3.38478,52.6,2018
"Myles Stephens","Princeton","Jr",2.74883,84.7,2018
"Beau Brown","South Dakota St.","So",-0.57185,0.8,2018
"Delo Bruster","Western Illinois","Jr",-0.475904,42.1,2018
"Cole Gentry","Wright St.","So",1.26972,58,2018
"Dan Jech","South Dakota","Jr",0.967658,10,2018
"Tevin King","South Dakota St.","Jr",2.37975,68.1,2018
"Tyler Hagedorn","South Dakota","Jr",2.31065,63.2,2018
"Nick Weiler-Babb","Iowa St.","Jr",3.4756,63.3,2018
"Ryan Taylor","Evansville","Jr",3.1964,72.9,2018
"Justin Wright-Foreman","Hofstra","Jr",4.75544,94.9,2018
"Braiden Shaw","BYU","Jr",-0.392225,0.1,2018
"Jack Beach","Gonzaga","So",-0.495673,2.6,2018
"Colin Russell","UC Davis","Jr",-0.16617,15.9,2018
"Rashad Jackson","Portland","Jr",-0.462039,7.9,2018
"Derrik Smits","Valparaiso","So",0.884966,44.1,2018
"Hunter Seacat","Appalachian St.","So",0.380545,19.5,2018
"Dennis Tunstall","Towson","So",1.51154,37.7,2018
"Jon Davis","Charlotte","Jr",2.96075,91.4,2018
"Paulius Zalys","Lafayette","Jr",0.452601,61.1,2018
"Marcus Derrickson","Georgetown","Jr",3.85609,75.1,2018
"Auston Evans","Lafayette","Jr",-0.597378,2.2,2018
"Jacob Orender","California","Jr",0.138286,0.4,2018
"Ronnie Gombe","Robert Morris","Sr",-0.376528,27.3,2018
"Chris Clemons","Campbell","Jr",4.79194,80.3,2018
"Balsa Dragovic","Harvard","Jr",-0.392225,0.1,2018
"Guilien Smith","Dartmouth","Jr",1.41017,5.4,2018
"Joel Davis","Cornell","Jr",-0.324421,43,2018
"Lacey James","Northern Illinois","Jr",-0.209032,53.7,2018
"D.J. Hogg","Texas A&M","Jr",2.82662,70.7,2018
"Cameron Jones","Saint Peter's","So",-0.0810196,53.6,2018
"J.D. Slajchert","UC Santa Barbara","Jr",0.50549,0.7,2018
"Akwasi Yeboah","Stony Brook","So",2.44759,71.6,2018
"Ryan Jones","UMass Lowell","Jr",1.19911,79.1,2018
"Alex Thomas","Towson","Jr",-0.0269954,38.8,2018
"Everett Duncan","Vermont","So",3.17449,71.5,2018
"Ruben Arroyo","Presbyterian","Sr",0.536254,35.5,2018
"Andrew Fleming","Lipscomb","So",-0.0957301,18.3,2018
"Marlain Veal","Southeastern Louisiana","Jr",2.37698,85.8,2018
"Martin Krampelj","Creighton","So",3.33311,34.2,2018
"Develle Phillips","James Madison","Jr",1.42223,56.8,2018
"Tanner Krebs","Saint Mary's","So",2.54573,68.2,2018
"Curran Scott","Tulsa","Jr",0.900498,36.7,2018
"Moses Greenwood","Southeastern Louisiana","Jr",1.25362,53.3,2018
"Everson Davis","Binghamton","Jr",1.00727,59.7,2018
"Daniel Utomi","Akron","So",3.06006,85.6,2018
"Zach Jackson","Nebraska Omaha","Jr",3.38825,79.5,2018
"Dillon Pulliam","Kentucky","Jr",-0.235335,0.2,2018
"Desmond Ridenour","Kent St.","Sr",-0.203889,38.3,2018
"Zavier Turner","Manhattan","Sr",2.00854,72.9,2018
"Karl Harris","Northern Arizona","Jr",0.506168,45.4,2018
"Demajeo Wiggins","Bowling Green","Jr",2.17599,67.3,2018
"Deng Adel","Louisville","Jr",3.33124,77.1,2018
"Deyshonee Much","Iona","Sr",1.64794,63.4,2018
"Chance Murray","UC Riverside","Sr",0.813764,86.1,2018
"Mamadi Diakite","Virginia","So",1.44619,39,2018
"Londell King","Morehead St.","So",1.24316,44.2,2018
"Jordan Lumpkins","Prairie View A&M","Sr",-0.918874,4.6,2018
"Brendon Ganaway","Southern","So",0.809752,3,2018
"Patrick Smith","Southern","Sr",-0.079112,5.5,2018
"Will Gates Jr.","Houston Baptist","Sr",-0.407789,45.4,2018
"Max Tinsley","Pacific","Jr",0.321674,5.6,2018
"Rickey McGill","Iona","Jr",2.6414,80.4,2018
"Jerome Robinson","Boston College","Jr",5.01298,89,2018
"Khalil Fuller","North Texas","So",-0.00842189,3.9,2018
"Chris Shields","Longwood","Jr",-2.20497,31.7,2018
"Otis Livingston II","George Mason","Jr",3.43387,89.1,2018
"Javan White","Oral Roberts","So",1.99473,67.9,2018
"Nikola Scekic","South Florida","Jr",-1.01754,38.6,2018
"Johncarlos Reyes","Boston College","So",0.170264,25.1,2018
"Deng Geu","North Dakota St.","So",1.11912,34.9,2018
"DJ Draper","North Texas","So",1.53009,43.3,2018
"Anthony Green","Northeastern","Jr",1.08786,42.1,2018
"Donnell Gresham Jr.","Northeastern","So",2.04226,69,2018
"Hunter Summy","San Diego","Jr",0.408879,5.3,2018
"Hunter Sabety","Hofstra","Sr",1.06878,22.4,2018
"Brandonn Kamga","High Point","So",1.05688,65.5,2018
"Jeremy Miller","Northeastern","Jr",0.529409,17.5,2018
"Allante Holston","North Texas","Jr",-0.205902,44.4,2018
"Matty McConnell","Robert Morris","Jr",0.947358,77.1,2018
"Kyle Leufroy","Lehigh","Jr",0.586396,63.7,2018
"Nevell Provo","Loyola MD","Jr",-1.4515,5.8,2018
"Levi Bradley","Northern Illinois","Jr",2.51189,74.6,2018
"Jon Siu","Northern Illinois","Jr",0.464868,0.6,2018
"James Gollon","Ohio","Jr",1.1388,52.7,2018
"Mike Robinson","Miami FL","Sr",0.0124765,0.9,2018
"CJ Massinburg","Buffalo","Jr",4.47703,84.7,2018
"Dane Norman","Air Force","Jr",0.137741,10.1,2018
"Pervis Louder","Air Force","Jr",0.0946727,21,2018
"Nico Clareth","Siena","Jr",2.02564,30,2018
"Evan Fisher","Siena","Jr",0.29172,67.6,2018
"Admon Gilder","Texas A&M","Jr",3.33311,68.5,2018
"Mamadou Ndiaye","Saint Peter's","Jr",0.739469,26.8,2018
"Kenny Wormley","Hofstra","Jr",-0.223851,34.8,2018
"Tyler Davis","Texas A&M","Jr",3.89049,72.7,2018
"Christian Thieneman","Marshall","So",-0.388873,2.5,2018
"Jason Burnell","Jacksonville St.","Jr",2.41751,61.5,2018
"Ryan Welage","San Jose St.","Jr",3.28227,86.9,2018
"Malik Benlevi","Georgia St.","Jr",2.82617,87.6,2018
"Chance McSpadden","UCF","So",-0.166906,23.6,2018
"Ivan Bender","Maryland","Jr",0.560213,13.4,2018
"Ryan McMahon","Louisville","So",1.79355,31,2018
"Seth Rouse","Robert Morris","Jr",0.318427,2,2018
"Zac Seljaas","BYU","So",0.904062,49.3,2018
"Jayce Johnson","Utah","So",1.09445,35.7,2018
"Corey Johnson","Harvard","Jr",0.677806,68.3,2018
"Sean McDermott","Butler","So",3.17972,51.6,2018
"Ashtin Chastain","San Jose St.","So",-0.665006,42.2,2018
"Jordan Jackson","UT Rio Grande Valley","Jr",1.17645,5.7,2018
"Charles Brown III","Incarnate Word","Jr",1.01764,73.4,2018
"Jeff Beverly","Iowa St.","Sr",0.806913,38.7,2018
"Greg King","Niagara","Jr",0.641436,41.9,2018
"Abdul Lewis","NJIT","Jr",1.48612,69,2018
"Jaycee Hillsman","San Jose St.","Jr",1.34641,62.2,2018
"Ahmad Caver","Old Dominion","Jr",3.30476,92.2,2018
"Ryan Kreklow","Missouri St.","Jr",0.641532,48.9,2018
"Cory Calvert","Utah Valley","Jr",-0.868117,7,2018
"B.K. Ashe","Longwood","Sr",-0.0705523,86.8,2018
"Emmanuel Olojakpoke","Akron","So",1.10252,21.7,2018
"Keonta Vernon","Grand Canyon","Sr",1.49166,55.9,2018
"Xavier Eaglin","Prairie View A&M","So",-0.360552,0.4,2018
"Rex Pflueger","Notre Dame","Jr",1.98325,79.3,2018
"Jaylen Franklin","Abilene Christian","Jr",0.956668,83.3,2018
"Ebuka Izundu","Miami FL","Jr",1.59953,36.2,2018
"Jamaal King","St. Francis PA","Jr",2.90937,77.9,2018
"Devonte Fuller","Western Carolina","Jr",0.515525,2.3,2018
"Jesse Love","Jackson St.","So",-0.521981,43,2018
"Stokley Chaffee Jr.","Tennessee St.","Jr",0.990126,40.4,2018
"Austin Starr","Prairie View A&M","Jr",-0.16761,35.2,2018
"Matt McCarthy","San Francisco","Jr",1.0869,55.5,2018
"David Nichols","Albany","Jr",1.90946,85.6,2018
"Jorden Kite","Incarnate Word","So",0.369545,24.9,2018
"Jermaine Ukaegbu","Winthrop","Jr",0.16906,28.3,2018
"Matt Frierson","The Citadel","Jr",1.9266,71.8,2018
"Quayson Williams","The Citadel","Jr",0.712881,38.4,2018
"Dennis Ashley","Maine","So",-0.41016,29.8,2018
"Evan Hall","IUPUI","Jr",-0.122194,56.4,2018
"Noah Thomas","IUPUI","So",-0.392225,0.2,2018
"JT Gibson","Nebraska Omaha","So",1.45663,69.2,2018
"Jarrey Foster","SMU","Jr",3.66184,46.7,2018
"Pierfrancesco Oliva","Saint Joseph's","So",0.623304,66,2018
"Derric Jean","Louisiana Tech","Jr",1.32849,65,2018
"Jy'lan Washington","Louisiana Tech","Jr",1.03619,47,2018
"Olin Carter III","San Diego","Jr",1.78623,87.1,2018
"Tyler Williams","San Diego","Jr",1.97082,67.2,2018
"Kyle Clark","Saint Mary's","Jr",2.54944,4.1,2018
"Alex Floresca","San Diego","So",-0.309976,28.2,2018
"Andy Van Vliet","Wisconsin","Jr",0.996728,9.9,2018
"Dante Scott","Mississippi Valley St.","Jr",1.57225,72.9,2018
"Justice Obasohan","East Carolina","Jr",-0.667975,5.8,2018
"Jake Dadika","Rutgers","Sr",-0.105717,6.5,2018
"Jordan Dartis","Ohio","Jr",2.43869,68.9,2018
"Taylor Adway","Toledo","Jr",0.383442,37.3,2018
"Doug Taylor","Ohio","Jr",0.835193,58.3,2018
"Jaelan Sanford","Toledo","Jr",3.64491,86.1,2018
"Devin Cannady","Princeton","Jr",3.52459,90.1,2018
"Adam Wolf","Missouri","Jr",0.786383,0.9,2018
"Trey Phills","Yale","Jr",1.6478,66.6,2018
"Thomas Ryan","Yale","Jr",-0.43318,2.5,2018
"Blake Reynolds","Yale","Jr",1.37488,68.8,2018
"Kristinn Palsson","Marist","Jr",0.243763,9.9,2018
"Brian Parker","Marist","Jr",2.39613,77.2,2018
"Devin Cooper","Radford","So",-0.0415637,1.7,2018
"Caleb Tanner","Radford","Jr",1.70443,31.6,2018
"Darius Bolstad","Radford","Jr",0.158339,3.8,2018
"Tanner Rubio","Jacksonville","So",-0.626321,63,2018
"Lee Richmond","Jacksonville","So",-0.267579,7.3,2018
"David Erebor","Brown","So",0.226879,0.9,2018
"Joshua Howard","Brown","So",0.648457,43.6,2018
"Kason Harrell","Fort Wayne","Jr",1.61658,79.4,2018
"Nick DiNardi","Loyola Chicago","Sr",0.0166562,0.5,2018
"PJ Savoy","Florida St.","Jr",1.31327,25,2018
"Will Miles","Florida St.","Fr",-0.679452,0.4,2018
"Aaron Rohlman","North Carolina","Sr",0.0935584,2,2018
"Nick Fruscio","Albany","So",-0.0267367,0.3,2018
"Trevon Gross Jr.","Virginia","Jr",0.0824161,2,2018
"Michael Brown","Davidson","So",-0.19906,1,2018
"Malcolm Wynter","Davidson","So",0.0946402,1.9,2018
"Cal Freundlich","Davidson","So",-0.207502,1.2,2018
"Sidy N'Dir","New Mexico St.","Jr",1.37806,65.1,2018
"Isiah Brown","Northwestern","So",0.590761,19.7,2018
"Rapolas Ivanauskas","Northwestern","Fr",-1.31725,0.9,2018
"Isaiah Roby","Nebraska","So",2.77402,58,2018
"Jordy Tshimanga","Nebraska","So",0.49274,31.9,2018
"Brady Rudrud","Minnesota","So",-0.36287,1.1,2018
"Michael Hurt","Minnesota","So",0.169671,46.9,2018
"Austin Davis","Michigan","So",0.145145,2.7,2018
"Amir Coffey","Minnesota","So",2.81852,43.9,2018
"Jackson Davis","Eastern Kentucky","Jr",1.06387,21.2,2018
"Kai Edwards","Northern Colorado","So",0.596324,13.2,2018
"Brandon Hollins","Portland St.","Sr",2.42904,56.7,2018
"Tyrell Williams","Iona","Jr",0.0507285,2.6,2018
"Diontae Jones","Grambling St.","Sr",0.73617,26.8,2018
"Dayon Griffin","UCF","Jr",0.574998,68.2,2018
"Patrick Steeves","George Washington","Sr",1.5961,71.5,2018
"Connor Mannion","Navy","So",-1.37279,0.6,2018
"Dylan Brewster","Chattanooga","Jr",-1.41911,2.4,2018
"Dillon Reppart","East Tennessee St.","Sr",0.0741465,1.1,2018
"Marshall Graves","LSU","So",0.251839,5.4,2018
"Reed Vial","LSU","Jr",-0.102473,1.8,2018
"Davauhnte Turner","Saint Peter's","Jr",1.32195,62.7,2018
"Darraja Parnell","Central Arkansas","So",0.112074,21,2018
"Kahari Beaufort","Tennessee Martin","Sr",0.0916808,11.9,2018
"Quinn Taylor","Saint Peter's","So",0.821234,62.8,2018
"Mark French","Texas A&M","So",-0.456178,0.5,2018
"J.J. Caldwell","Texas A&M","Fr",0.363332,19.3,2018
"Tobias Sjoberg","Marist","So",0.746336,53.4,2018
"Tyler Blount","Texas St.","Sr",1.03177,59.2,2018
"Deris Duncan","Texas St.","Sr",0.16797,14.5,2018
"Immanuel King","Texas St.","Sr",1.41235,57.6,2018
"Nijal Pearson","Texas St.","So",2.244,84.7,2018
"Marlin Davis","Texas St.","So",-1.10515,33.1,2018
"Nedeljko Prijovic","Texas St.","So",0.55682,39.4,2018
"Eric Terry","Texas St.","So",0.739838,38.3,2018
"DJ Bryant","UT Arlington","So",0.130089,36.9,2018
"Izayah Mauriohooho-le'afa","Sacramento St.","So",0.672694,73,2018
"Jacob Calloway","Southern Utah","So",0.483738,37.9,2018
"Ivan Madunic","Southern Utah","So",0.382594,29.8,2018
"Christian Musoko","Southern Utah","Sr",0.821403,36.1,2018
"Jerrick Harding","Weber St.","So",4.01547,84.7,2018
"Devorious Brown","Florida Atlantic","So",-0.732922,19,2018
"William Pfister","Florida Atlantic","Sr",-0.478082,65.1,2018
"Jailyn Ingram","Florida Atlantic","So",-0.397445,63.6,2018
"Ryan Murphy","Charlotte","Fr",0.590578,32.6,2018
"Bo Blight","Charlotte","Fr",-0.206948,0.7,2018
"Luke Sasser","George Washington","So",-0.560321,0.8,2018
"DaQuan Bracey","Louisiana Tech","So",2.41224,47.6,2018
"Drew Davis","Mississippi St.","Sr",-0.132917,0.9,2018
"Daniel Norl","Nebraska Omaha","Sr",2.10712,78.8,2018
"Lucas Siewert","Colorado","So",1.93334,42.5,2018
"Issa Thiam","Rutgers","So",1.38931,71.9,2018
"D'Mitrik Trice","Wisconsin","So",1.38546,23.8,2018
"Aleem Ford","Wisconsin","Fr",1.79611,60.8,2018
"Michael Ballard","Wisconsin","Fr",-0.392225,0.1,2018
"Don Coleman","California","Jr",1.86931,73.2,2018
"Deleon Brown","Colorado","So",-0.218244,32.3,2018
"De'Ron Davis","Indiana","So",2.31518,22.5,2018
"Nadi Beciri","Fairleigh Dickinson","Jr",-0.161157,11.7,2018
"Shaquille Preston","Prairie View A&M","Sr",0.0616202,37.9,2018
"Jo Lual-Acuil Jr.","Baylor","Sr",2.88387,74.3,2018
"Matt Cimino","American","Jr",-0.952535,15.8,2018
"Anthony Swan","Cal St. Northridge","Jr",-0.37197,15.2,2018
"Darian Bryant","Delaware","Jr",-1.10909,70.1,2018
"Sam Berlin","High Point","Jr",0.00796535,2.5,2018
"Alex Dubovitskiy","Chicago St.","Sr",-0.513781,15.3,2018
"Derek King","California","Sr",0.159207,0.3,2018
"Miye Oni","Yale","So",1.79847,78.7,2018
"Eric Monroe","Yale","So",-0.234599,41.9,2018
"David DiLeo","Central Michigan","So",2.88563,84.3,2018
"Austin Williams","Yale","So",-0.384372,0.7,2018
"Kevin McKay","Central Michigan","So",3.37365,64.3,2018
"Innocent Nwoko","Central Michigan","Fr",-0.0825069,4.1,2018
"Matty Smith","Central Michigan","So",-0.561733,13.5,2018
"Malik Johnson","Canisius","So",1.60026,82.5,2018
"Cecil Williams","Central Michigan","Sr",2.37676,75.2,2018
"Alex Moffatt","Memphis","Sr",-1.16171,0.5,2018
"Jalan McCloud","East Tennessee St.","Sr",1.99151,64.8,2018
"Kevin Scott","Texas Southern","Sr",2.16167,16,2018
"Demontrae Jefferson","Texas Southern","So",4.08127,70.1,2018
"Mike Lewis II","Duquesne","So",2.56849,76,2018
"Kostas Antetokounmpo","Dayton","Fr",0.409526,34.8,2018
"Trey Landers","Dayton","So",3.03932,66.4,2018
"Jon Axel Gudmundsson","Davidson","So",4.00686,88.6,2018
"Anthony Lamb","Vermont","So",2.9282,29.7,2018
"Ben Shungu","Vermont","Fr",-0.134792,8.6,2018
"Stefan Borovac","UMass Lowell","So",-0.311069,13.1,2018
"Malik Martin","South Florida","Jr",0.76494,57.9,2018
"Renard Suggs","Nebraska Omaha","Sr",-0.345805,13.6,2018
"Kory Holden","South Carolina","Jr",-0.0830561,11.8,2018
"Tyler Jones","Maryland Eastern Shore","So",0.836081,74.2,2018
"Ibrahim Dosunmu","Howard","So",0.569413,5.5,2018
"Nate Garvey","Howard","Fr",-0.115437,14.8,2018
"Henry Odunze","Howard","Fr",0.778947,1.1,2018
"Michael Obindu","Howard","Jr",-0.507336,10.3,2018
"Colen Gaynor","Maryland Eastern Shore","Fr",-0.756635,49.8,2018
"Logan McIntosh","Maryland Eastern Shore","Sr",0.67076,81.6,2018
"Montraz Oliver","Maryland Eastern Shore","Fr",-0.349211,4.5,2018
"Scottie James","Liberty","So",3.49774,65.1,2018
