"player","team","yr","trank_ppg","mins_pct","year"
"Paris Roberts-Campbell","East Carolina","Sr",1.04601,31.1,2015
"Justin Harris","Quinnipiac","Sr",1.22632,65.7,2015
"Keifer Sykes","Green Bay","Sr",3.55431,88.7,2015
"David Brown","UCLA","Sr",-0.221606,1.7,2015
"Norman Powell","UCLA","Sr",3.25127,85.7,2015
"Kendall Anthony","Richmond","Sr",3.39749,89.5,2015
"Oliver Ellison","Howard","Jr",-0.634757,45.3,2015
"Joe Thomas","Miami FL","Sr",0.775618,21.2,2015
"Dj Cole","Youngstown St.","Sr",0.79815,80.6,2015
"Sebastian Norman","Lamar","Sr",0.122864,3.5,2015
"Joe Crisman","Loyola Chicago","Sr",-0.342025,40.9,2015
"Max Martino","Northern Iowa","Sr",-0.34136,2.4,2015
"Christian Thomas","Loyola Chicago","Sr",2.18725,67,2015
"Brian Brown","VMI","Sr",0.762154,63.5,2015
"Christian Burton","VMI","Sr",-0.185739,19.7,2015
"Jarid Watson","VMI","Sr",0.16205,31.1,2015
"Nate Austin","BYU","Sr",2.39886,12.6,2015
"Josh Sharp","BYU","Sr",1.13194,16.5,2015
"Matt Carlino","Marquette","Sr",3.17923,71.6,2015
"Kyle Noreen","Radford","Sr",0.154392,54.4,2015
"Worth Smith","Navy","Sr",1.98848,53.6,2015
"Mike Weisner","Montana","Sr",0.388352,46.8,2015
"Adrian Diaz","FIU","Jr",2.10715,78.6,2015
"James Hajek","Weber St.","Sr",0.185824,44.2,2015
"Jacob Susskind","Maryland","Sr",-0.469709,0.4,2015
"Brandon Venturini","Navy","Sr",1.03933,65.2,2015
"Brandan Kearney","Detroit","Sr",0.44744,51,2015
"Marcus Burton","Wagner","Sr",2.26928,80.6,2015
"Sir'Dominic Pointer","St. John's","Sr",3.65099,86.5,2015
"Jarell Flora","Seattle","Sr",1.28277,81.6,2015
"Ben Dillard","Arkansas Little Rock","Sr",0.841508,61.2,2015
"Austin Keel","Central Michigan","Sr",0.557038,18,2015
"Ladarius White","Mississippi","Sr",2.08753,59,2015
"Maurice Aniefiok","North Texas","Jr",0.52027,69.6,2015
"Will Cummings","Temple","Sr",3.31607,82.4,2015
"Chudier Pal","UNC Asheville","Sr",1.30164,14.5,2015
"Marlin Mason","Cleveland St.","Sr",1.16764,57.8,2015
"Tyshawn Bell","Delaware St.","Sr",1.93626,74.9,2015
"Kris Brewer","Kent St.","Sr",1.55649,69.9,2015
"Demarcus Gatlin","Sam Houston St.","Sr",1.77909,60.1,2015
"Tab Hamilton","Appalachian St.","Sr",-1.63333,6.2,2015
"Earl Brown","St. Francis PA","Sr",2.21337,88.8,2015
"Mikael Hopkins","Georgetown","Sr",0.651611,54.7,2015
"Clark Lammert","Texas Tech","Sr",-0.0351591,16.4,2015
"Brandon Mobley","Seton Hall","Sr",2.14437,58.8,2015
"Phil Greene IV","St. John's","Sr",2.51931,86.7,2015
"Tim Huskisson","Northern Colorado","Sr",2.41374,53,2015
"Luke Roh","Colgate","Sr",2.24098,81.5,2015
"Drew Mellon","Arizona","Sr",-0.389692,1.5,2015
"Matt McMullen","Colgate","Sr",2.4614,81.6,2015
"Jalen Carethers","Radford","Sr",1.09572,39.2,2015
"Javonte Green","Radford","Sr",2.92907,66.8,2015
"Devin Cherry","Cornell","Sr",-0.221121,83.7,2015
"Jimmie Duplessis","Southeastern Louisiana","Jr",-0.579547,35.8,2015
"Rod Days","Campbell","Jr",-1.06311,41.3,2015
"Deion Giddens","Cornell","Sr",0.0373264,13,2015
"Nenad Tomic","Cornell","Sr",0.00864814,11.9,2015
"Jimmy McDonnell","Temple","Sr",-0.558873,3.5,2015
"Donovan Williams","Louisiana Lafayette","Sr",0.386923,0.3,2015
"Marvin Frazier","Northwestern St.","Sr",0.833128,40.3,2015
"Ali Mackay","Davidson","Sr",0.416812,4.7,2015
"Jerrell Wright","La Salle","Sr",2.22197,68.8,2015
"Steve Zack","La Salle","Sr",1.16208,76.8,2015
"D.J. Peterson","La Salle","Sr",0.265339,52.9,2015
"Richard Ross","Old Dominion","Sr",1.47931,62.6,2015
"Nemanja Djurisic","Georgia","Sr",2.40863,73.4,2015
"Angel Rodriguez","Miami FL","Jr",2.44764,58.6,2015
"Remy Abell","Xavier","Jr",2.56675,66.2,2015
"Camryn Crocker","Penn","Sr",-0.343762,25,2015
"Aaron Peek","Georgia Tech","Sr",-0.607508,0.3,2015
"Austin McBroom","Saint Louis","Jr",0.98546,50.2,2015
"Jaqawn Raymond","Middle Tennessee","Jr",0.39582,71.6,2015
"Taariq Cephas","Coppin St.","Sr",1.60642,80.2,2015
"Brandon St. Louis","Coppin St.","Sr",-0.771158,8.2,2015
"Timmy Knipp","Eastern Kentucky","Sr",1.44442,71.9,2015
"Martin Breunig","Montana","Jr",3.37681,70.5,2015
"Darion Rackley","Jacksonville St.","Sr",1.62025,78.7,2015
"Sterling Gibbs","Seton Hall","Jr",4.22534,78.1,2015
"Jabril Trawick","Georgetown","Sr",2.34489,68.7,2015
"Kyle Sikora","Stetson","Sr",-1.01298,40.5,2015
"Ben Dickinson","UNC Greensboro","Jr",-0.494653,13.8,2015
"Tom Schalk","William & Mary","Sr",1.89351,24.2,2015
"Aaron White","Iowa","Sr",5.21053,78.1,2015
"Josh Oglesby","Iowa","Sr",0.240768,45.6,2015
"Brian Williams","Louisiana Lafayette","Sr",1.23776,42.1,2015
"Marek Olesinski","Air Force","Sr",2.96236,76.3,2015
"Hameed Ali","Texas A&M Corpus Chris","Sr",0.314986,1.6,2015
"Adjehi Baru","College of Charleston","Sr",0.423069,62.7,2015
"Kamryn Williams","Air Force","Sr",1.12202,24.7,2015
"Justin Hammonds","Air Force","Sr",0.953362,41.4,2015
"Max Yon","Air Force","Sr",1.69255,55.8,2015
"Josh Piper","Eastern Illinois","Sr",0.403062,40.2,2015
"Stephan Hicks","Cal St. Northridge","Sr",3.4184,81.1,2015
"Justin Gant","Indiana St.","Sr",0.756659,66.9,2015
"Michale Kyser","Louisiana Tech","Sr",2.27004,71.3,2015
"Spencer Turner","Belmont","Sr",0.0219762,14.5,2015
"Jay Hook","Tulane","Sr",2.52561,74.3,2015
"Trey Freeman","Old Dominion","Jr",3.56283,80.2,2015
"Jarred Guest","VCU","Sr",0.0867603,16.3,2015
"Treveon Graham","VCU","Sr",3.88308,65.7,2015
"Jaylen Bond","Temple","Jr",1.18127,63.2,2015
"Jacob Kurtz","Florida","Sr",1.26357,45.9,2015
"Avery Dingman","Creighton","Sr",0.31463,39.5,2015
"Rob Poole","Siena","Sr",2.64879,74.7,2015
"Daniel Alexander","Grand Canyon","Sr",1.25036,56.8,2015
"Wes Cole","Hartford","Sr",-0.350312,36.9,2015
"Cal Hanks","Southern Utah","Sr",0.142331,21.6,2015
"Tim Brennan","Western Michigan","Sr",-0.526635,1.2,2015
"Dennis Clifford","Boston College","Jr",1.65523,60.2,2015
"Gabriel Olaseni","Iowa","Sr",2.14591,46.3,2015
"Tyrone Johnson","South Carolina","Sr",1.78627,74.4,2015
"Javier Duren","Yale","Sr",3.02397,78.9,2015
"Eddie Odio","Boston College","Sr",-0.110167,33.5,2015
"Erik Copes","George Mason","Sr",2.8336,5.5,2015
"Tevin Svihovec","Northern Colorado","Sr",1.67168,76.4,2015
"Julian Washburn","UTEP","Sr",1.52162,84.3,2015
"Tre Duncan","High Point","Sr",-0.550656,0.5,2015
"Martynas Bareika","Chattanooga","Sr",0.310531,13,2015
"Simi Fajemisin","San Diego","Sr",0.581999,21.7,2015
"Will Davis II","UC Irvine","Sr",2.83134,75.3,2015
"Armani Cotton","Yale","Sr",0.855889,65.6,2015
"Vaughn Gray","George Mason","Sr",0.0978891,31.6,2015
"Corey Edwards","George Mason","Sr",0.254139,59.7,2015
"Holden Mobley","Belmont","Sr",-0.427832,24.2,2015
"Conroy Baltimore","Lehigh","Sr",0.341216,2.7,2015
"Wesley Saunders","Harvard","Sr",3.82761,85.8,2015
"Ladontae Henton","Providence","Sr",4.28543,91.8,2015
"John Kopriva","George Washington","Sr",1.32732,60.5,2015
"Kevin Dunleavy, Jr.","SMU","Sr",-0.57827,1,2015
"Charlie Lee","Cleveland St.","Sr",3.79606,69.8,2015
"Khristian Taylor","Tennessee Martin","Sr",0.164847,1.6,2015
"Terrence Williams","Charlotte","Sr",1.27323,62.6,2015
"Corey Hilliard","San Francisco","Sr",-0.268326,23,2015
"Keaton Miles","Arkansas","Jr",-0.286966,3.2,2015
"Estan Tyler","North Dakota","Sr",0.663325,69.6,2015
"Aaron Jones","Mississippi","Sr",0.812139,22.6,2015
"Kris Davis","SIU Edwardsville","Sr",1.49786,79.3,2015
"Kendall Gray","Delaware St.","Sr",1.54359,80.4,2015
"T.J. Price","Western Kentucky","Sr",3.48142,84.2,2015
"Max Dileo","Monmouth","Sr",0.867778,61.6,2015
"Desharick Guidry","McNeese St.","Sr",3.12866,88.5,2015
"Quincy Ford","Northeastern","Jr",1.46693,78,2015
"Marquel McKinney","Sam Houston St.","Sr",-0.710412,31.4,2015
"Jermaine Sanders","Cincinnati","Sr",1.04045,51.5,2015
"Connor Hill","Idaho","Sr",3.13804,76.5,2015
"Alan Williams","UC Santa Barbara","Sr",3.6385,63.2,2015
"Jake Kitchell","Indiana St.","Sr",1.50285,59.1,2015
"Rashad Madden","Arkansas","Sr",2.65644,66,2015
"Aaron Wright","UC Irvine","Jr",-0.445795,42.9,2015
"Mike Best","UC Irvine","Jr",0.326795,28.2,2015
"Riley Grabau","Wyoming","Sr",2.18039,82.7,2015
"Ryann Green","Georgia St.","Sr",0.355912,50,2015
"Zaid Hearst","Quinnipiac","Sr",3.34174,89.9,2015
"Kyle Kager","American","Sr",-0.367104,0.1,2015
"Gaellan Bewernick","Northern Arizona","Sr",-0.758617,57.3,2015
"Desmond Hubert","North Carolina","Sr",-0.302539,5.3,2015
"Eric Washington","Miami OH","Jr",2.97723,79.2,2015
"Jonathan Gilling","Arizona St.","Sr",1.15873,50.8,2015
"Ryan Staten","San Diego St.","Sr",-0.324309,0.6,2015
"Kenyatta Smith","Harvard","Sr",0.438447,23.6,2015
"Dave LaMore","Cornell","Sr",0.152328,19.6,2015
"Steve Moundou-Missi","Harvard","Sr",1.11587,74.9,2015
"Odera Nweke","NJIT","Sr",-0.343714,42.2,2015
"Damarcus Harrison","Clemson","Sr",0.92982,60.2,2015
"Jordan Baker","San Jose St.","Jr",0.321714,22.8,2015
"Ousmane Drame","Quinnipiac","Sr",2.49997,71,2015
"Nate Buss","Northern Iowa","Sr",1.8185,43.2,2015
"Kyle Denning","Iowa","Sr",0.0570162,1.8,2015
"Mike Brown","Western Carolina","Jr",2.0111,86.3,2015
"Brian Darden","Hampton","Jr",1.15457,59.3,2015
"Rakeem Christmas","Syracuse","Sr",3.87005,85.1,2015
"Jason Pimentel","Longwood","N/A",0.545972,12.1,2015
"John Brisco","Prairie View A&M","Sr",1.18974,62.7,2015
"Travis Souza","UC Irvine","Sr",2.27116,65.6,2015
"Barry Cheaney","UNLV","Jr",0.0283527,1.2,2015
"Damion Lee","Drexel","Jr",5.0557,84.9,2015
"Bryan Smith","Fordham","Sr",0.835743,58.5,2015
"Galen Campbell","Tennessee","Jr",-0.367104,0.2,2015
"Julius Brown","Toledo","Sr",3.60579,82.6,2015
"Zach Chu","Richmond","Sr",0.444105,0.4,2015
"Devonta Abron","TCU","Jr",0.647184,15.9,2015
"Luke Adams","Texas Tech","Sr",-0.14136,3.1,2015
"Levi Randolph","Alabama","Sr",5.00838,87.9,2015
"Kevin Alter","Navy","Sr",0.69915,5.5,2015
"Forrest Robinson","DePaul","Sr",1.24556,49.4,2015
"Tommy McDonnell","New Hampshire","Sr",-0.474546,23,2015
"Jaleel Roberts","UNC Asheville","Sr",0.93826,49.7,2015
"Angelo Warner","Morehead St.","Sr",2.30442,69.6,2015
"Chris Wilson","Saint Joseph's","Sr",0.514043,81.2,2015
"Ricky Johnson","Bethune Cookman","Jr",1.49475,72.2,2015
"Isaiah McCray","IPFW","Sr",0.552445,74,2015
"Devin Coleman","Temple","Jr",0.194936,20.8,2015
"Austin Quick","UC Riverside","Sr",0.147771,44.9,2015
"Cameron Wright","Pittsburgh","Sr",1.31784,54,2015
"Evan Conti","Quinnipiac","Sr",1.26099,65.9,2015
"Malcolm Smith","Lipscomb","Sr",2.11682,53.7,2015
"Alan Flannigan","Lafayette","Sr",-0.356518,3.9,2015
"Parker Kelly","Eastern Washington","Sr",2.04479,77.4,2015
"Damarius Smith","Austin Peay","Sr",-1.80642,28.8,2015
"Matt Townsend","Yale","Sr",0.968756,64.8,2015
"Gary Bell, Jr.","Gonzaga","Sr",2.13788,69.9,2015
"Kyan Anderson","TCU","Sr",3.02215,79.3,2015
"Kendal Shell","Minnesota","Sr",-0.234014,3,2015
"Ryan Boatright","Connecticut","Sr",4.47483,86.5,2015
"Remi Barry","New Mexico St.","Sr",2.33941,80,2015
"Johnny Hill","UT Arlington","Jr",1.03758,45.3,2015
"Austin Etherington","Butler","Jr",0.127051,28.4,2015
"Greg Mays","Green Bay","Sr",1.4409,71.2,2015
"P.J. Horgan","The Citadel","Sr",1.75742,78.1,2015
"Ashton Moore","The Citadel","Sr",3.05448,94.2,2015
"Kasey Wilson","UCF","Sr",0.933915,55.2,2015
"Daniel Green","Wake Forest","Sr",0.156628,0.3,2015
"Dylan Garrity","Sacramento St.","Sr",2.81429,83.5,2015
"Wade Morgan","Stanford","Sr",-0.0873808,0.9,2015
"Shannon Scott","Ohio St.","Sr",2.31392,75.7,2015
"Onochie Ochie","Southeastern Louisiana","Sr",0.651919,56.8,2015
"Kadeem Jack","Rutgers","Sr",1.53848,72.7,2015
"Elliott Eliason","Minnesota","Sr",1.06522,26.4,2015
"Jalen Cannon","St. Francis NY","Sr",3.26254,83.4,2015
"Roosevelt Jones","Butler","Jr",2.19263,87.5,2015
"Jackson Aldridge","Butler","Sr",0.00163491,6.9,2015
"Rodney Cooper","Alabama","Sr",3.04542,78.2,2015
"Christien Sager","Oklahoma St.","Sr",-0.237541,7.4,2015
"Nick Pendergast","Temple","Sr",-0.2429,1.3,2015
"Chris Martin","Mount St. Mary's","Jr",0.247615,44,2015
"Haralds Karlis","Seton Hall","Sr",0.411567,26.9,2015
"Stephen Maxwell","Cal St. Northridge","Sr",2.46471,84.5,2015
"Nino Johnson","Southeast Missouri St.","Sr",0.981567,73.8,2015
"Michael Holyfield","Sam Houston St.","Sr",1.3047,45,2015
"Branden Dawson","Michigan St.","Sr",2.79366,65.7,2015
"Jaron Nash","North Dakota","Sr",1.19123,66.8,2015
"Lenny Antwi","North Dakota","Sr",0.912923,50.2,2015
"Aaron Brown","Mount St. Mary's","Sr",-0.221668,2.1,2015
"James Sinclair","Western Carolina","Sr",2.76732,90.5,2015
"Alex Nesbitt","Harvard","Sr",-1.01238,0.8,2015
"Reggie Smith","Eastern Illinois","Sr",0.544949,54.8,2015
"Xavier Ford","Buffalo","Sr",1.60543,54.4,2015
"Jonah Travis","Harvard","Sr",1.74553,36.3,2015
"Reggie Arceneaux","Wright St.","Sr",0.0736837,65.7,2015
"Blake Brumwell","Montana St.","Sr",-0.689039,38.6,2015
"Trevor Menke","Nebraska","Sr",0.297023,1,2015
"Jerian Grant","Notre Dame","Sr",5.74362,91.1,2015
"Tyler Strange","Gardner Webb","Sr",1.7794,87.8,2015
"Dante Williams","Oakland","Sr",1.49595,87.3,2015
"Maxie Esho","Massachusetts","Sr",1.79364,66.9,2015
"Evan Richard","Milwaukee","Sr",-0.283462,4.6,2015
"Derrick Gordon","Massachusetts","Jr",0.997169,70.5,2015
"Marcus Bradley","Idaho St.","Fr",0.498324,26,2015
"Ryan McCoy","George Washington","Jr",-0.250369,7,2015
"Donovan Kates","Manhattan","Sr",-0.588606,55.9,2015
"Kareem Storey","Morehead St.","Sr",0.588309,70.4,2015
"Reggie Spencer","Northeastern","Sr",0.823866,42.4,2015
"Andre Smith","Winthrop","Sr",1.52113,76.8,2015
"Derrick Henry","Winthrop","Jr",-0.381129,39.7,2015
"Maxwell Lenox","Army","Sr",-0.0437631,6.9,2015
"Remy Roberts-Burnett","Western Illinois","Sr",-1.01846,15.1,2015
"Kevin Bailey","Portland","Sr",2.11865,51.7,2015
"Reece Chamberlain","Belmont","Sr",2.21709,76.4,2015
"Luther Page","Alabama St.","Sr",0.0705914,51.8,2015
"Hugo Naurais","Wagner","Sr",-0.911022,20.7,2015
"Derrick Randall","Pittsburgh","Sr",-0.0866494,13.6,2015
"Demetrius Treadwell","Akron","Sr",1.08979,2.1,2015
"Vinny Zollo","Cleveland St.","Jr",0.179799,31.1,2015
"Jake Giesler","Northern Kentucky","Jr",-0.210037,28.6,2015
"Michael Orris","Northern Illinois","So",-1.49589,64.8,2015
"Daniel Hill","Eastern Washington","Jr",-0.221028,2.1,2015
"Venky Jois","Eastern Washington","Jr",2.8294,67.9,2015
"Frederik Jorg","Eastern Washington","So",0.179064,2.6,2015
"Tony Parker","UCLA","Jr",2.35873,57.8,2015
"Paul Baxter","Sam Houston St.","Jr",0.301493,68.9,2015
"Shane Benton","North Dakota","Jr",-0.605189,4.5,2015
"Herbert Graham","IPFW","Jr",-0.781954,2.2,2015
"Nathan Watkins","Vanderbilt","Jr",-0.52824,1.2,2015
"Carter Josephs","Vanderbilt","Jr",4.9607,3.5,2015
"Kyle Wilson","Army","Jr",1.67143,79.9,2015
"A.J. English","Iona","Jr",3.70192,90.5,2015
"David Laury","Iona","Sr",3.31762,85.5,2015
"Derrick Colter","Duquesne","Jr",2.93458,79.9,2015
"Nick Foschia","Duquesne","Jr",-0.153677,1.2,2015
"Tommy Matthews","Eastern Kentucky","Jr",-0.663173,11.7,2015
"Corey Walden","Eastern Kentucky","Sr",4.37532,82.9,2015
"Tod Lanter","Kentucky","Sr",0.75481,0.5,2015
"Terry Tarpey","William & Mary","Jr",3.52249,76.8,2015
"Rico Gathers","Baylor","Jr",3.36516,74.2,2015
"Taurean Prince","Baylor","Jr",3.27074,63.5,2015
"Max Guercy","Rice","Jr",1.92146,82.1,2015
"Benny Parker","Nebraska","Jr",-0.557969,69.4,2015
"Willie Cauley-Stein","Kentucky","Jr",2.7596,64.3,2015
"James Ford, Jr.","Quinnipiac","Jr",0.689935,42,2015
"Perry Ellis","Kansas","Jr",3.33127,67.7,2015
"Evan Manning","Kansas","Jr",0.0751327,1.9,2015
"Tyler Self","Kansas","So",-0.207852,0.8,2015
"Jamari Traylor","Kansas","Jr",0.54972,49.4,2015
"Steven Davis","Wright St.","So",0.369478,22.1,2015
"Tyrel Hunt","Alcorn St.","Jr",0.450492,48,2015
"Dallin Bachynski","Utah","Sr",1.21956,30.7,2015
"Anton Wilson","Detroit","Jr",1.50266,60.2,2015
"Gabriel Dos Santos","Jacksonville St.","Jr",-0.150959,0.8,2015
"Justin Seymour","Murray St.","So",0.833636,50.8,2015
"Alex Caruso","Texas A&M","Jr",1.9379,78,2015
"Marvelle Harris","Fresno St.","Jr",3.37433,91.6,2015
"Austin Anderson","Presbyterian","Jr",-1.52977,42.9,2015
"Chris Bryant","Miami OH","Jr",0.398474,37.7,2015
"Javier Lacunza","Florida Atlantic","Jr",0.175003,32.7,2015
"Jackson Trapp","Florida Atlantic","Jr",1.3073,74.8,2015
"Connor Perkey","Davidson","Jr",-0.0793741,0.9,2015
"Jake Belford","Davidson","Jr",1.53487,8.2,2015
"Malcolm McMillan","Central Connecticut","Sr",-3.24096,4.8,2015
"CJ Carter","Nebraska Omaha","Sr",1.87922,85.6,2015
"Chase Flint","Loyola Marymount","Sr",-0.321319,52.1,2015
"Jayvaughn Pinkston","Villanova","Sr",2.44303,64.3,2015
"Markus Crider","Georgia St.","Jr",2.26288,79.4,2015
"Shaquille Hines","UT Rio Grande Valley","Jr",0.979038,84.4,2015
"Corban Collins","Morehead St.","So",0.71037,60.3,2015
"Billy Murphy","Lafayette","Jr",0.109006,0.9,2015
"Ryan Rhoomes","Fordham","Jr",1.76434,74.2,2015
"Mandell Thomas","Fordham","Jr",2.60705,85.8,2015
"Alex Young","UC Irvine","Jr",1.58785,65.3,2015
"Nihad Musovic","Fordham","Sr",-0.30592,0.4,2015
"Brian Steele","South Carolina","Jr",-0.27852,13.7,2015
"Shaquille Harrison","Tulsa","Jr",2.20968,78,2015
"Nick Pellar","Florida Gulf Coast","So",-0.367104,0.6,2015
"Jordon Granger","Auburn","Jr",0.803242,56.9,2015
"Brian Greene Jr.","Florida Gulf Coast","So",-1.24763,18.5,2015
"Marshall Plumlee","Duke","Jr",1.49115,23.9,2015
"A.J. Hammons","Purdue","Jr",2.26113,60.1,2015
"Joe McDonald","George Washington","Jr",2.16643,78,2015
"Quevyn Winters","Washington","Jr",-0.0294999,23.9,2015
"Deshaun Sunderhaus","Seattle","Jr",1.85018,8.3,2015
"Christian Johnston","Duquesne","Jr",-0.376502,0.8,2015
"Jeremiah Jones","Duquesne","Jr",0.81423,75.2,2015
"Tyler White","Northern Kentucky","Jr",0.800233,68.9,2015
"Marc-Eddy Norelia","Florida Gulf Coast","So",0.701123,52.8,2015
"Kajon Mack","Tulane","So",-0.388685,34.5,2015
"Louis Dabney","Tulane","Jr",2.27007,78.9,2015
"Marcus Paige","North Carolina","Jr",4.38296,81.8,2015
"Brice Johnson","North Carolina","Jr",3.23391,61.7,2015
"J.P. Tokoto","North Carolina","Jr",2.00464,71.6,2015
"Nigel Pruitt","Kennesaw St.","Jr",1.52397,69.6,2015
"Aric Dickerson","Delaware St.","So",-0.905911,22.6,2015
"Yonel Brown","Kennesaw St.","Jr",1.85308,89.3,2015
"Grant O'Brien","Wake Forest","Jr",0.269799,2,2015
"Andrew Andrews","Washington","Jr",3.25845,84.1,2015
"Jalen Pendleton","Southern Illinois","Jr",1.00287,53.9,2015
"Rashid Gaston","Norfolk St.","Jr",2.98393,71.7,2015
"Paulius Vinogradovas","Norfolk St.","Sr",-0.967595,8.6,2015
"Matt Christiansen","San Francisco","Jr",0.37644,43,2015
"Hans Brase","Princeton","Jr",1.97794,78.9,2015
"Marco Porcher Jimenez","FIU","Sr",0.0768332,27.5,2015
"Terry Brutus","Mississippi","So",-1.28486,0.5,2015
"Joel Awich","Cal Poly","Jr",0.358052,73.1,2015
"Reese Morgan","Cal Poly","Jr",2.45075,50,2015
"Korey Billbury","Oral Roberts","Jr",1.86356,68.1,2015
"Jake Campbell","Presbyterian","So",-0.41084,5.5,2015
"Winston Shepard","San Diego St.","Jr",1.75941,66.3,2015
"Shaun Johnson","McNeese St.","Jr",0.269281,31.7,2015
"Jordan Barham","Davidson","Jr",2.94267,52.7,2015
"Justin Browning","Western Carolina","Jr",0.921484,59.3,2015
"Eric Laster","Loyola MD","Jr",0.651382,72.5,2015
"Kyle Dobbins","Texas A&M","So",-0.0726031,0.7,2015
"Desi Washington","Saint Peter's","Sr",2.11694,59.9,2015
"Mike LaTulip","Illinois","Jr",0.540904,3.4,2015
"Uche Ofoegbu","San Francisco","Jr",0.245758,6.2,2015
"Bryce Scott","Lafayette","Jr",1.5785,72.7,2015
"Zach Rufer","Lafayette","Jr",1.437,36.1,2015
"Stacy Davis","Pepperdine","Jr",2.92799,80.4,2015
"Austin Mills","Baylor","Jr",0.22613,5.9,2015
"Atif Russell","Pepperdine","Jr",0.782717,49.2,2015
"Jett Raines","Pepperdine","Jr",1.80461,71.5,2015
"Gavin Thurman","Missouri St.","Jr",0.174634,38.6,2015
"Zach Korkowski","Wofford","Jr",0.169163,1,2015
"Shaquille Johnson","Longwood","Jr",0.937636,77.5,2015
"Alex Murphy","Florida","Jr",0.698002,24.6,2015
"Connor Lammert","Texas","Jr",1.49636,54.5,2015
"Cullen Hamilton","Holy Cross","Jr",0.496027,49,2015
"Chris Jayne","Holy Cross","Sr",-0.500301,0.7,2015
"Lawrence Brown","Mercer","Jr",-0.057026,10.2,2015
"L.J. Rose","Houston","Jr",1.39026,50.5,2015
"Dylan Poston","Gardner Webb","Jr",0.240999,31.8,2015
"D.J. Newbill","Penn St.","Sr",4.60713,91.4,2015
"Lanerryl Johnson","Cal St. Fullerton","Jr",2.1403,53.6,2015
"John Brown","High Point","Jr",3.94222,74.6,2015
"Will Kelly","Navy","Jr",0.501477,49.3,2015
"Michael Bryson","UC Santa Barbara","Jr",2.73178,79.8,2015
"Mitch Brewe","UC Santa Barbara","Jr",0.345732,35.5,2015
"Sam Beeler","UC Santa Barbara","Jr",0.143068,21.6,2015
"Chris Fowler","Central Michigan","Jr",3.76286,88,2015
"Blake Hibbitts","Central Michigan","Jr",0.171656,37,2015
"Austin Stewart","Central Michigan","Jr",0.892314,36.7,2015
"Spencer Krannitz","Central Michigan","Jr",0.981095,0.3,2015
"Kyle Dranginis","Gonzaga","Jr",1.59273,42.6,2015
"Robert Mischler","Cornell","Jr",0.27982,3.1,2015
"Emanuel Binyam","Quinnipiac","Sr",-0.179494,0.4,2015
"Xavier Johnson","Colorado","Jr",1.61493,51.2,2015
"Eli Stalzer","Colorado","Jr",-0.010724,8.2,2015
"Xavier Talton","Colorado","Jr",-0.603585,55.4,2015
"Rhett Harrelson","Western Carolina","Jr",1.07102,84.1,2015
"Torrion Brummitt","Western Carolina","Jr",1.10965,64.3,2015
"Bruce Beckford","North Carolina A&T","Jr",2.04742,82.7,2015
"Cameron Ridley","Texas","Jr",1.89613,52.9,2015
"Tyler Haws","BYU","Sr",4.97109,81.5,2015
"Casey Jones","Chattanooga","Jr",2.30154,74.3,2015
"C.J. Bray","The Citadel","Jr",0.180044,36.1,2015
"Darien Nelson-Henry","Penn","Jr",0.799321,59.6,2015
"Joel Bolomboy","Weber St.","Jr",1.65622,83,2015
"Tony Hicks","Penn","Jr",1.67884,63.6,2015
"Jamarkus Horace","Nicholls St.","Jr",-0.608196,26.9,2015
"Tyler Hubbard","Loyola MD","Jr",1.39241,74.6,2015
"Travis Julien","Nicholls St.","Jr",-0.534275,30.8,2015
"T.J. Carpenter","Nicholls St.","Jr",0.265394,63.4,2015
"Maurice Wiltz","SIU Edwardsville","Sr",0.160132,40.5,2015
"Malik Gill","Dartmouth","Jr",0.950527,45.9,2015
"Alex Mitola","Dartmouth","Jr",2.55561,85.4,2015
"Dale Francis","Texas A&M Corpus Chris","Jr",-0.00664725,26.9,2015
"Jelani Currie","Texas A&M Corpus Chris","Jr",0.674477,48.8,2015
"Jerred Kite","Incarnate Word","So",0.404752,15.4,2015
"Nate Wells","Bradley","Jr",0.181562,22.7,2015
"Taylor Danaher","Mount St. Mary's","Jr",0.711982,47,2015
"Savon Goodman","Arizona St.","So",2.35571,47.2,2015
"Badou Diagne","Coastal Carolina","Jr",1.21228,70.9,2015
"Tristian Curtis","Coastal Carolina","Jr",0.391233,56.3,2015
