"player","team","yr","trank_ppg","mins_pct","year"
"Rickey Holden","Cal St. Bakersfield","Sr",1.34062,76.1,2019
"Jimmy Boeheim","Cornell","So",-0.281571,26.7,2019
"Tai Bibbs","Columbia","So",0.132054,14.9,2019
"Gabe Stefanini","Columbia","So",0.786777,32.5,2019
"Randy Brumant","Columbia","So",-0.245372,2,2019
"Matt DeWolf","Brown","So",-0.305299,35.8,2019
"Tamenang Choh","Brown","So",0.974094,57.5,2019
"Desmond Cambridge","Brown","So",2.43336,74.2,2019
"Lassi Nikkarinen","Montana St.","So",-0.35871,12.9,2019
"Carlos Hines","Northern Arizona","So",-0.046406,16.9,2019
"Montell McRae","Buffalo","Sr",0.101761,31.8,2019
"Kaleb Wesson","Ohio St.","So",3.4406,49.6,2019
"Ruben Fuamba","Northern Arizona","Sr",-0.759943,16.5,2019
"Lenell Henry","Northern Arizona","So",-0.185126,15.6,2019
"Jalen Sanders","Northern Colorado","So",2.25911,73.1,2019
"John Harrar","Penn St.","So",0.641586,12.4,2019
"Jamari Wheeler","Penn St.","So",-0.302349,35.8,2019
"Garrison Brooks","North Carolina","So",1.18028,36.4,2019
"Sterling Manley","North Carolina","So",1.35189,24.8,2019
"Walker Miller","North Carolina","So",0.0346225,2,2019
"Wabissa Bede","Virginia Tech","So",0.759228,17.5,2019
"Brandon Huffman","North Carolina","So",0.278492,6.6,2019
"P.J. Horne","Virginia Tech","So",1.12084,24.5,2019
"Nickeil Alexander-Walker","Virginia Tech","So",2.01811,62.9,2019
"Corey Tillery","Tennessee Tech","Jr",-0.927328,13.7,2019
"Geno West","Idaho","So",0.574254,2.1,2019
"Ejike Obinna","Vanderbilt","So",0.321998,18.2,2019
"Darnell Dunn","Pepperdine","Sr",0.697798,40.2,2019
"Saben Lee","Vanderbilt","So",2.63019,66.4,2019
"James Batemon","Loyola Marymount","Sr",4.33793,84,2019
"Cameron Allen","Loyola Marymount","Jr",0.216284,43.8,2019
"Zafir Williams","Loyola Marymount","So",1.2482,42.6,2019
"Jade Smith","Pepperdine","So",-0.297725,30.2,2019
"Joe Quintana","Loyola Marymount","So",-0.524794,17.1,2019
"Patrick Geha","Oklahoma","Sr",-0.209535,0.8,2019
"Levi Stockard III","Kansas St.","So",0.165103,20.9,2019
"Mike McGuirl","Kansas St.","So",0.666888,10.2,2019
"Chris Teahan","Kansas","So",0.136532,1.6,2019
"Marcus Garrett","Kansas","So",1.02408,47.9,2019
"Simon Wright","Elon","So",-0.45121,20.6,2019
"Duje Radja","Elon","So",0.496338,1.2,2019
"Jacob Rigoni","Quinnipiac","So",1.80081,63.2,2019
"Rich Kelly","Quinnipiac","So",1.14378,83.2,2019
"Matt Donahue","Quinnipiac","So",-0.392225,0.1,2019
"TJ Parham","Green Bay","Jr",-0.126706,25.8,2019
"Jamorko Pickett","Georgetown","So",0.392799,66.9,2019
"Quade Green","Kentucky","So",2.48498,58.5,2019
"Isaiah Rice","Vanderbilt","So",-0.42129,0.5,2019
"Mastadi Pitt","Norfolk St.","So",0.702018,42.2,2019
"Luke Wilson","Michigan","So",-1.08122,0.4,2019
"Jaden Sayles","Akron","So",1.27544,17.9,2019
"Dinero Mercurius","Florida Gulf Coast","Sr",1.32304,51.5,2019
"Davide Moretti","Texas Tech","So",0.511027,30.5,2019
"Stef Smith","Vermont","So",0.406027,26.1,2019
"Bryce Moragne","Florida A&M","So",0.142053,4.8,2019
"Javon Levi","UT Rio Grande Valley","So",-0.742376,53.1,2019
"Josip Vrankic","Santa Clara","So",0.613236,72.6,2019
"Simeon Lepichev","Florida Atlantic","Sr",-0.474537,7.1,2019
"Makol Mawien","Kansas St.","Jr",1.65476,50,2019
"Jalen King","Eastern Michigan","So",-1.26885,6.4,2019
"Ken Odiase","Chicago St.","Sr",-0.510006,3.6,2019
"Marco Smith","UMKC","So",0.310744,40.3,2019
"Justin McCall","Cal St. Bakersfield","So",-0.0799742,15.5,2019
"Anthony Harris","Chicago St.","Sr",0.0067596,43.8,2019
"Simeon Henton","Chicago St.","So",0.00343601,4.6,2019
"John Joyce","Chicago St.","Sr",-0.026436,2.9,2019
"Christian David","Butler","So",-0.0547845,9.7,2019
"Jerald Gillens-Butler","Butler","So",-0.196184,4.3,2019
"Cooper Neese","Indiana St.","So",-5.10428,2.2,2019
"Aaron Thompson","Butler","So",0.0716498,59.1,2019
"Jamie Orme","Portland St.","Sr",-0.0469807,29.2,2019
"Kevin Hicks","Sacramento St.","Sr",0.121347,39.1,2019
"Sandro Mamukelashvili","Seton Hall","So",0.793431,23.7,2019
"Deante Strickland","Portland St.","Sr",1.37759,50.8,2019
"Derek Brown","Portland St.","Sr",0.645,17.3,2019
"Holland Woods","Portland St.","So",1.79536,81.5,2019
"Vonte Carter","Portland St.","Sr",0.58882,0.4,2019
"Matej Drgon","Northern Colorado","So",-0.270716,7.8,2019
"Johnatan Reyes","Northern Colorado","So",-0.17104,2.3,2019
"Devyn Wilson","Portland St.","Sr",-0.337394,4.2,2019
"M.J. Walker","Florida St.","So",1.0317,46.4,2019
"Wyatt Wilkes","Florida St.","So",-1.17902,3.1,2019
"Richard Feagin","Morehead St.","So",-0.24528,9.7,2019
"Malek Green","Morehead St.","So",0.431619,57.1,2019
"Anthony Polite","Florida St.","So",-0.563252,0.3,2019
"Justin Lindner","Florida St.","Jr",-0.278682,0.6,2019
"Avery Wilson","Boston College","So",-0.039669,3.3,2019
"Vin Baker Jr.","Boston College","So",-0.207886,14.8,2019
"Luka Kraljevic","Boston College","So",-0.579697,20.5,2019
"Steffon Mitchell","Boston College","So",2.22565,79.7,2019
"Nathan Payne","Charleston Southern","So",-0.304582,0.2,2019
"Deontaye Buskey","Charleston Southern","So",-0.635913,42.5,2019
"Ty Jones","Charleston Southern","So",0.00989397,46.6,2019
"Brooks Cluxton","Campbell","So",-0.588337,0.5,2019
"Travis McConico","Charleston Southern","So",1.32275,61.8,2019
"Ja'Cor Nelson","Campbell","So",-0.45405,15.9,2019
"Jordan Whitfield","Campbell","So",-0.1532,36.8,2019
"Phlandrous Fleming Jr.","Charleston Southern","So",1.48197,68.9,2019
"Jaheam Cornwall","Gardner Webb","So",1.49831,45.9,2019
"Paul Scruggs","Xavier","So",0.642541,40.4,2019
"Greg Elliott","Marquette","So",1.67197,45.2,2019
"Jacob Epperson","Creighton","So",1.41647,11.6,2019
"Theo John","Marquette","So",0.332581,27.7,2019
"Makai Ashton-Langford","Providence","So",0.0700654,28.5,2019
"Andrew Fonts","Providence","So",-0.0685945,0.6,2019
"Jamal Cain","Marquette","So",0.767856,41.3,2019
"Nate Watson","Providence","So",1.44387,33.9,2019
"Bass Ollie","Detroit","So",0.286372,1,2019
"Ferran Bernacer","Austin Peay","So",-0.760765,1.2,2019
"Dayton Gumm","Austin Peay","So",0.979959,62.9,2019
"Richard Henderson","Austin Peay","So",0.0393693,23,2019
"Jordan Nwora","Louisville","So",1.2339,23,2019
"Jacob Redding","Louisville","So",1.08869,0.9,2019
"Marek Dolezaj","Syracuse","So",1.81635,68.5,2019
"Howard Washington","Syracuse","So",-0.172341,7.4,2019
"Oshae Brissett","Syracuse","So",3.12448,94.1,2019
"Campbell Donovan","Butler","So",0.0700586,1.6,2019
"Bourama Sidibe","Syracuse","So",0.164954,25.1,2019
"Javante McCoy","Boston University","So",0.475018,64.4,2019
"Sukhmail Mathon","Boston University","So",-0.433787,27.4,2019
"Walter Whyte","Boston University","So",1.11822,53.9,2019
"Nick Macarchuk","American","So",-0.0871782,17.6,2019
"Marvin Bragg","American","So",0.720097,48,2019
"Tyler McFarland","American","So",0.704165,0.2,2019
"Paul Newman","Bucknell","So",-0.281329,5.1,2019
"Jimmy Sotos","Bucknell","So",0.137527,55.1,2019
"Brandon Better","Southern Utah","Sr",1.29932,57.4,2019
"Christian Villers","Marshall","So",-0.807011,0.4,2019
"Elijah Clarance","Illinois St.","So",-0.53446,17.8,2019
"Caleb Starks","Northwestern St.","So",-0.936402,19.6,2019
"Connor McCaffery","Iowa","So",0.289554,4,2019
"Sam Martin","Cincinnati","So",-0.285766,1.3,2019
"Ryan McAdoo","Florida Gulf Coast","So",-0.263218,1.6,2019
"Carson Warren-Newsome","Milwaukee","So",0.53046,32.6,2019
"Kenny Wooten","Oregon","So",1.76053,47.3,2019
"Jase Febres","Texas","So",0.483802,34.6,2019
"Emmanuel Lambright","North Florida","So",-1.2589,15.7,2019
"Marquis Godwin","Old Dominion","So",0.502517,7.1,2019
"Zach Flener","Lipscomb","So",-0.193442,0.6,2019
"Diandre Wilson","NJIT","Sr",0.228055,62,2019
"Zach Jacobs","James Madison","So",0.390006,31.8,2019
"Shawndale Jones","NJIT","So",0.525819,38.9,2019
"Zach Cooks","NJIT","So",0.912459,54.3,2019
"Joseph Wallace","UCLA","So",0.543342,0.2,2019
"Cordell Viera","FIU","So",-0.668579,13.1,2019
"Isaiah Banks","FIU","So",0.0984587,10.8,2019
"Willy Nunez Jr.","FIU","Sr",0.368335,11.1,2019
"Amorie Archibald","Louisiana Tech","So",1.51177,46,2019
"Elhadji Dieng","FIU","Sr",-0.677206,15.5,2019
"Exavian Christon","Louisiana Tech","So",0.250075,40.9,2019
"Rayshawn Neal","South Carolina St.","So",0.0157706,28.6,2019
"Trent Frazier","Illinois","So",2.42969,65.6,2019
"Taylor Nussbaum","Penn St.","So",-0.392225,0.1,2019
"Ricky Nelson","Weber St.","So",0.901417,46.7,2019
"Calvin Martin","Sacramento St.","Sr",0.183741,26.1,2019
"Jamion Wright","Sacramento St.","So",-0.789887,4.5,2019
"Michal Kozak","Weber St.","So",-0.0210707,65.9,2019
"Jordan Tolbert","Sacramento St.","Sr",1.1064,61,2019
"Elijah Landrum","SMU","So",-0.238763,42.8,2019
"Luke Wilfong","SMU","So",0.247966,1,2019
"Anthony Smith","Murray St.","Sr",0.369816,36.3,2019
"Temetrius Morant","Murray St.","So",3.90344,86.3,2019
"Cedrick Alley Jr.","Houston","So",-1.55663,0.9,2019
"Corey Davis Jr.","Houston","Sr",3.93851,75.4,2019
"Ethan Chargois","SMU","So",1.87496,50.1,2019
"William Douglas","SMU","So",-0.592703,36.3,2019
"Everett Ray","SMU","So",0.422219,12.1,2019
"Fabian White Jr.","Houston","So",1.29504,41.2,2019
"Elijah Cuffee","Liberty","So",-0.180969,58.9,2019
"Keegan McDowell","Liberty","So",0.108662,30.9,2019
"Denny Slay","High Point","So",-0.2271,55.4,2019
"Kamil Chapman","Longwood","So",-0.0203874,28.4,2019
"Sarju Patel","VMI","So",-0.589831,26.7,2019
"Victor Enoh","Memphis","So",-0.097537,21.8,2019
"Shunn Buchanan","New Mexico St.","Jr",-0.806763,33.3,2019
"Jordan Ratliffe","VMI","So",0.00680966,38.1,2019
"Steve Dulley","UMKC","So",0.0260905,13.3,2019
"Naji Marshall","Xavier","So",2.06521,54,2019
"Elias Harden","Xavier","So",-0.552653,7.1,2019
"Kyvon Davenport","Memphis","Sr",3.1679,72,2019
"Raynere Thornton","Memphis","Sr",0.837668,50.9,2019
"Kareem Brewton Jr.","Memphis","Sr",1.23051,60.3,2019
"Pat Welch","USC Upstate","Sr",-0.136804,12.4,2019
"Isaiah Anderson","USC Upstate","So",0.183301,25.2,2019
"Daniel Akin","UMBC","So",0.0417291,43.8,2019
"Brandon Horvath","UMBC","So",0.226272,20,2019
"Max Portmann","UMBC","So",-0.0538748,13.3,2019
"Samajae Haynes-Jones","Wichita St.","Sr",0.968192,19.8,2019
"Brycen Bush","Wichita St.","So",-0.364886,0.7,2019
"Asbjorn Midtgaard","Wichita St.","So",-0.157037,3.7,2019
"Jacob Herrs","Wichita St.","So",0.845858,0.6,2019
"Evan Jester","Georgia Tech","So",-0.142945,0.3,2019
"Malachi Rice","Georgia Tech","So",-0.319767,0.5,2019
"Jon Brown","Milwaukee","So",-0.484496,0.4,2019
"Jacob Gilyard","Richmond","So",3.02106,90,2019
"Avi Schafer","Georgia Tech","So",-0.0918812,0.2,2019
"Stacy Beckton Jr.","American","So",-1.03052,30.3,2019
"Jailen Gill","Tennessee Martin","Sr",0.786533,36.9,2019
"Terrence Parker","Tennessee Martin","Sr",-0.0646264,41.6,2019
"Parrish Hewitt","Tennessee Martin","So",0.325654,28.2,2019
"Cheikh Diallo","American","Sr",-0.803111,60,2019
"Abayomi Iyiola","Stetson","So",1.236,47.1,2019
"Dennis Jones","Prairie View A&M","Sr",0.942807,77.4,2019
"Matt Weir","Fort Wayne","So",0.365536,50.7,2019
"Tyler Berryhill","Jackson St.","So",-0.392225,0.1,2019
"Donoven Carlisle","Denver","So",-0.0803777,27.9,2019
"Ahmad Clark","Albany","Jr",0.0829056,22.7,2019
"Taylor Funk","Saint Joseph's","So",2.47053,71.3,2019
"Albert Odero","Binghamton","So",-0.0906912,10.8,2019
"Bryson Lockley","Kennesaw St.","Jr",-0.387286,40.5,2019
"Rocky Kreuser","North Dakota St.","So",0.219646,30.5,2019
"Alex Martin","Gonzaga","Jr",0.0747123,0.5,2019
"Maurice Dunlap","Jacksonville St.","Sr",-0.21186,25.1,2019
"Noah Frederking","Evansville","So",0.00844031,52.7,2019
"Breamon Richard","Long Beach St.","Sr",-0.255223,4,2019
"Jahlil Tripp","Pacific","Jr",1.8916,87.3,2019
"Lafayette Dorsey","Pacific","So",0.822898,27.8,2019
"Hunter Maldonado","Wyoming","So",0.28738,44.9,2019
"Rylan Bergersen","BYU","So",0.342124,6.1,2019
"Crew Ainge","Utah St.","So",-1.04997,7.5,2019
"Brock Miller","Utah St.","So",0.56415,6.3,2019
"Dwayne Brown Jr.","Utah St.","Sr",1.09821,63.7,2019
"T.J. Gray","Mississippi St.","Jr",-0.0254794,0.5,2019
"Anthony Adger","Florida Atlantic","Sr",-0.382587,49.8,2019
"Dwight Wilson","James Madison","So",0.131792,17.8,2019
"Mark Flagg","St. Francis PA","So",0.741419,43.6,2019
"Chase Freeman","Wagner","So",0.347034,29.2,2019
"Noah Horchler","North Florida","Jr",2.48601,67.7,2019
"Chauncey Hawkins","St. Francis NY","So",-0.244921,46.4,2019
"Yaradyah Evans","St. Francis NY","So",-0.598341,8.1,2019
"Jalen Jordan","St. Francis NY","So",1.42555,68.6,2019
"Milija Cosic","St. Francis NY","Jr",0.242728,43.1,2019
"Markus Vallien","St. Francis PA","So",-0.00807104,2.8,2019
"Dan Henry","St. Francis PA","So",-0.641596,0.6,2019
"Nate Pierre-Louis","Temple","So",1.5654,34.4,2019
"Justyn Hamilton","Temple","So",-0.301542,2.1,2019
"De'Vondre Perry","Temple","So",0.292903,27.6,2019
"Caleb Daniels","Tulane","So",1.2401,44,2019
"David Collins","South Florida","So",1.61022,52,2019
"Justin Brown","South Florida","So",0.367297,51.2,2019
"Joey Coffaro","South Florida","So",-0.0377369,0.5,2019
"J.P. Moorman II","Temple","So",1.0847,24.1,2019
"Bul Ajang","Tulane","So",-0.712054,13,2019
"Buay Koka","Tulane","So",-0.495083,2.2,2019
"Cameron Benford","Fort Wayne","So",-0.167031,10.8,2019
"Chris Quayle","North Dakota St.","Jr",-0.30471,36.1,2019
"Jordan McKenzie","Stony Brook","So",-0.63624,35.9,2019
"Wyatt Yess","Yale","So",-0.192017,13.3,2019
"Ebube Ebube","Manhattan","So",-0.266377,14.1,2019
"Scott Hitchon","Canisius","So",-0.209875,10.3,2019
"Jaylen Butz","DePaul","So",0.668681,21.9,2019
"Paul Reed","DePaul","So",0.683785,22.2,2019
"Nathan Cayo","Richmond","So",-0.148262,31.3,2019
"Braxton Beverly","North Carolina St.","So",3.3559,75.8,2019
"Alex Petrie","Lafayette","So",2.11116,62.7,2019
"E.J. Stephens","Lafayette","So",0.862252,50,2019
"Caleb Bennett","Lehigh","So",-0.190051,44.6,2019
"Ed Porter","Lehigh","Jr",-0.642468,16,2019
"James Karnik","Lehigh","So",0.376384,56.1,2019
"Marques Wilson","Lehigh","So",1.03117,39.7,2019
"Shane Acoveno","Lehigh","So",-0.120228,2.6,2019
"Isaiah Hart","Loyola MD","So",0.613696,67.3,2019
"Brent Holcombe","Loyola MD","So",-0.0951131,31,2019
"Luke Johnson","Loyola MD","So",0.282796,16.9,2019
"Devin Gilmore","Murray St.","So",0.088527,1.3,2019
"Micah Johnson","Alabama St.","So",-0.45073,2.4,2019
"Jacoby Ross","Alabama St.","So",1.85856,51.7,2019
"Myles Douglas","UCF","So",-0.696383,21.5,2019
"Juan Hood","Prairie View A&M","So",0.240113,5.1,2019
"Robert Lewis","Texas Southern","Sr",0.638421,21.4,2019
"Malik Rhodes","Memphis","Sr",0.176757,19.1,2019
"Felipe Haase","South Carolina","So",0.781742,48.6,2019
"Andrew Petcash","Boston University","So",-0.40293,17.2,2019
"Jason Cudd","South Carolina","So",0.139286,11.5,2019
"Hugh Baxter","Colgate","So",-1.24585,2,2019
"K.J. Davis","East Carolina","So",-0.241237,22.9,2019
"Marice Wright","Alabama St.","Sr",-0.30508,10.4,2019
"Hasahn French","Saint Louis","So",0.951834,72.8,2019
"Matija Radovic","Hofstra","So",-0.727321,19.6,2019
"Ryan Stipanovich","Bradley","So",0.500931,19.5,2019
"Mitch Ballock","Creighton","So",1.3346,53.3,2019
"Marcus Shaver Jr.","Portland","So",1.9695,72.1,2019
"JoJo Walker","Portland","So",0.553792,63.6,2019
"Ty-Shon Alexander","Creighton","So",0.85672,43.7,2019
"Tahirou Diabate","Portland","So",0.443933,45.9,2019
"Sam Iorio","American","So",2.7071,77.5,2019
"James Baker","Morehead St.","So",0.368752,19.8,2019
"De'Von Cooper","Morehead St.","So",-0.0264425,52,2019
"Caleb Hollander","Belmont","So",0.351793,2.7,2019
"Grayson Murphy","Belmont","So",0.212696,3.8,2019
"Nigel Jackson","Wagner","So",0.366831,33.3,2019
"Cameron Carmical","Eastern Kentucky","So",-1.07134,4.9,2019
"Samm Jones","Drake","So",-0.152602,0.4,2019
"Peyton Broughton","Eastern Kentucky","So",-0.00736162,33.6,2019
"JacQuess Hobbs","Eastern Kentucky","So",0.173902,45.6,2019
"Greg Jones","Lipscomb","So",-0.844252,23.9,2019
"Kavion Pippen","Southern Illinois","Sr",2.10876,67.1,2019
"Mileek McMillan","Valparaiso","So",-0.25458,25.6,2019
"Brian Thomas","Florida Gulf Coast","So",0.465276,11.5,2019
"Taavi Jurkatamm","San Francisco","So",-0.511314,22,2019
"Tragen Fahl","VMI","So",-0.624132,0.6,2019
"Clyde Trapp","Clemson","So",0.138058,16.1,2019
"Darien Jackson","Tulsa","So",-0.533906,7.3,2019
"Elijah Joiner","Tulsa","So",-0.0714897,41.6,2019
"Shakwon Barrett","Tulane","So",-0.5722,2.5,2019
"Anthony Oliver II","Clemson","So",0.425267,9.7,2019
"Malik William","Clemson","So",0.410889,5.2,2019
"Sam Kearns","Oral Roberts","Jr",1.82951,81.9,2019
"Stanley Umude","South Dakota","So",-0.293804,1.3,2019
"Josh Williams","South Dakota","So",-0.469672,0.8,2019
"Brandon Key","South Dakota St.","Sr",1.10194,45,2019
"Jordan Schakel","San Diego St.","So",0.613959,34.3,2019
"Isaac White","Stanford","So",0.703002,39,2019
"Iwin Ellis","Prairie View A&M","Sr",0.193562,39.6,2019
"Clifton Moore","Indiana","So",-0.496311,3.4,2019
"Ethan Lasko","Indiana","So",-0.392225,0.1,2019
"Jaqwan McCauley","North Dakota","Sr",-0.251673,1.1,2019
"Justin Smith","Indiana","So",1.2486,36.9,2019
"Aljami Durham","Indiana","So",0.809063,46.5,2019
"Tray Buchanan","North Dakota","So",0.259641,27.5,2019
"Brandon Rachal","LSU","So",1.12077,32.4,2019
"Justin Jaworski","Lafayette","So",2.05989,66.4,2019
"Noah Baumann","San Jose St.","So",-0.25904,43.9,2019
"Connor Niego","Holy Cross","So",-0.564691,22.7,2019
"Caleb Green","Holy Cross","So",0.154966,82.4,2019
"Jacob Grandison","Holy Cross","So",0.825837,68.2,2019
"Matt Faw","Holy Cross","So",0.404333,26.4,2019
"Kyle Copeland","Holy Cross","So",0.133246,8,2019
"Austin Butler","Holy Cross","So",1.29824,59.1,2019
"John Meeks","Bucknell","So",0.193182,11.9,2019
"Jordan Sechan","Bucknell","So",-0.342178,2.4,2019
"Jermaine Samuels","Villanova","So",-0.259004,9.5,2019
"Jahlin Smith","Savannah St.","Sr",-0.368128,7.7,2019
"Gary Blackston","Prairie View A&M","Sr",2.85296,78.3,2019
"Ty'lik Evans","Savannah St.","Sr",0.555165,37.6,2019
"Ryan Parilla","San Jose St.","So",-1.21682,1.7,2019
"Caleb Simmons","San Jose St.","So",-0.799941,16.9,2019
"Cam Christon","Boise St.","So",0.0884173,6.1,2019
"Matt Halvorsen","Western Carolina","So",1.1419,56.5,2019
"Jermaine Blackmon","College of Charleston","Sr",-0.392225,0.1,2019
"Akiean Frederick","Kent St.","Sr",0.128212,17.7,2019
"Alfis Pilavios","Old Dominion","So",0.694785,1.5,2019
"BJ Duling","Kent St.","So",-0.0987521,39.2,2019
"Jordan Burns","Colgate","So",1.4125,64.6,2019
"Keyon Jones","New Mexico St.","Sr",1.18613,32.8,2019
"Anthony Black","Little Rock","Sr",0.798149,40.5,2019
"Michael Diggins","Illinois Chicago","So",0.430367,31.2,2019
"Malik Ondigo","Texas Tech","So",-0.382297,5,2019
"Ivan Cucak","Austin Peay","So",-0.848882,8.8,2019
"Dominik Fragala","Niagara","So",-0.78445,0.2,2019
"Deion Hammond","Monmouth","So",1.70816,61.2,2019
"Marcus McClary","Monmouth","So",-0.031078,31.6,2019
"Manny Camper","Siena","So",0.381324,8.2,2019
"Ben Diamond","Siena","Jr",-0.0142755,0.4,2019
"Greg Kuakumensah","Niagara","So",-0.186798,20.2,2019
"Josh McSwiggan","Portland","Jr",1.58207,75.7,2019
"Anthony Duruji","Louisiana Tech","So",0.863241,52.8,2019
"Jarrod West","Marshall","So",1.2309,80.4,2019
"Darius George","Marshall","So",0.366128,26.9,2019
"Dani Koljanin","Little Rock","Sr",0.0514667,15.8,2019
"James Hawthorne","Middle Tennessee","Sr",-0.084184,18.6,2019
"Will Slatten","Middle Tennessee","So",-0.392225,0.1,2019
"Therren Shelton-Szmidt","Middle Tennessee","So",-0.0630028,8.8,2019
"Tope Arikawe","North Texas","Sr",0.69535,25.3,2019
"Isaac Johnson","Western Illinois","So",0.436303,48.4,2019
"Alihan Demir","Drexel","Jr",1.76019,67.3,2019
"David Jenkins Jr.","South Dakota St.","So",2.59165,75,2019
"Connor Fulton","Ohio St.","So",-0.465083,0.7,2019
"Marcus Cohen","Mercer","So",-0.0383809,34.5,2019
"Mason Green","Mercer","So",-0.112194,2.7,2019
"Hayden Brown","The Citadel","So",0.120991,29.5,2019
"Bo Hodges","East Tennessee St.","So",1.33671,52.3,2019
"Alex Reed","The Citadel","So",0.607629,35.1,2019
"Derek Webster Jr.","The Citadel","So",-0.196292,14.6,2019
"Mladen Armus","East Tennessee St.","So",1.2478,45.8,2019
"James Harrison","East Tennessee St.","Sr",-0.14786,4.8,2019
"Zach Garrett","George Mason","So",-0.431165,0.4,2019
"Tristan Clark","Baylor","So",1.62686,46.7,2019
"Dre Marin","Southern Utah","So",0.324713,69.5,2019
"Anias Saunders","Radford","So",0.0634419,0.9,2019
"Tyler Polley","Connecticut","So",-0.165087,32.7,2019
"Eliel Nsoseme","Cincinnati","So",-0.223903,11.5,2019
"Darius Perry","Louisville","So",0.615621,35.2,2019
"Trevor Moore","Cincinnati","So",0.522151,29,2019
"Mike'l Simms","VCU","Jr",0.766362,42.8,2019
"Cedric Council Jr.","Coppin St.","Sr",-0.483274,59.5,2019
"Greg Parham","VMI","So",-0.316252,28.1,2019
"Bubba Parham","VMI","So",1.48896,75.5,2019
"Corey Kispert","Gonzaga","So",1.86447,45.3,2019
"Jordan Goodwin","Saint Louis","So",1.99954,65,2019
"Jaizec Lottie","Little Rock","So",-0.111833,61.9,2019
"Avery Sullivan","Lamar","So",-0.700282,11.6,2019
"Jordan Foster","Lamar","So",-0.353553,14.2,2019
"D.C. Davis","Mississippi","Sr",-0.00876098,1.2,2019
"Shelby Adams","Texas St.","So",-0.0224381,24.3,2019
"Augustine Ene","Incarnate Word","So",-0.384805,28,2019
"Tre'Larenz Nottingham","Texas St.","Sr",0.31066,63.8,2019
"Elijah Childs","Bradley","So",1.27062,52.6,2019
"Matt Mitchell","San Diego St.","So",1.85147,66.9,2019
"Greg Heckstall","Hampton","Jr",0.73698,47.9,2019
"PJ Pipes","Green Bay","So",0.0141146,54.9,2019
"Devontae Shuler","Mississippi","So",0.681091,46.4,2019
"Matt Haarms","Purdue","So",1.30215,42.7,2019
"Geo Baker","Rutgers","So",1.773,76.4,2019
"Trent Buttrick","Penn St.","So",-0.534167,2.3,2019
"Tyler Kohl","Central Connecticut","Sr",2.59997,82.8,2019
"Deion Bute","Central Connecticut","Sr",1.17442,61.5,2019
"Jahlil Jenkins","Fairleigh Dickinson","So",1.32067,85.5,2019
"Tyler Jones","Fairleigh Dickinson","So",-0.562618,6.5,2019
"Nojel Eastern","Purdue","So",0.428569,31.4,2019
"Nigel Shadd","Kansas St.","So",-0.0443652,3.4,2019
"Colbey Ross","Pepperdine","So",3.21531,79.1,2019
"Souf Mensah","Rutgers","Sr",-1.12216,12.1,2019
"Jaylen McCoy","SIU Edwardsville","Sr",0.143062,33.5,2019
"Ledarrius Brewer","Southeast Missouri St.","So",1.83235,73.5,2019
"Cedric Russell","Louisiana Lafayette","So",0.792921,36.6,2019
"Samba Ndiaye","College of Charleston","So",-0.283373,5.3,2019
"Zack Bryant","UAB","So",2.19965,80.1,2019
"Delveion Jackson","UC Davis","So",-0.437274,12.4,2019
"Jordan Salzman","Arizona St.","So",-0.328879,0.6,2019
"Samuta Avea","Hawaii","So",-0.213388,15.2,2019
"TJ Shorts II","UC Davis","Sr",3.59295,78.7,2019
"Kris Bankston","Little Rock","So",0.464001,37,2019
"Remy Martin","Arizona St.","So",2.57796,59.1,2019
"Damir Hadzic","Little Rock","So",-0.286732,27.5,2019
"Justin Whatley","East Carolina","So",-0.78612,24.4,2019
"Michael Miller","North Texas","Sr",0.486359,24.1,2019
"Kaiden Rice","The Citadel","So",0.408475,15.6,2019
"Umoja Gibson","North Texas","So",-0.0572282,1,2019
"Ethan Norton","Loyola MD","So",-0.78445,0.3,2019
"Duane Moss","Chattanooga","So",-1.17719,7.3,2019
"Karlis Garoza","Cal Poly","So",-0.352946,18.4,2019
"Leondre Washington","Robert Morris","So",0.382928,42.9,2019
"Joe Mascaro","Pittsburgh","Sr",-0.392225,0.3,2019
"Ivan Raut","Fordham","So",0.295712,71.3,2019
"Xavier Jackson","VCU","Sr",-0.27658,12.4,2019
"Dylan Sheehy-Guiseppi","VCU","So",-0.588337,0.4,2019
"Koby Thomas","Robert Morris","So",0.992673,66.8,2019
"Malik Petteway","Robert Morris","Sr",0.526107,18.7,2019
"Parker Dale","Grand Canyon","So",-0.0752591,0.3,2019
"Roberts Blumbergs","Grand Canyon","So",0.327553,31.5,2019
"Myles Lewis","VMI","So",0.189835,19,2019
"Ta'Vonne Bond","VMI","So",-0.254002,0.5,2019
"Yves Pons","Tennessee","So",0.060074,8.8,2019
"Justin Minaya","South Carolina","So",1.58007,65.4,2019
"Charles Bain","Robert Morris","So",-0.474818,42.6,2019
"Keaton Van Soelen","Air Force","So",0.0831685,42.4,2019
"KJ Byers","Long Beach St.","Sr",-0.204164,49.8,2019
"Evan Troy","BYU","Jr",0.0691213,1.3,2019
"Mckay Johnson","Utah Valley","Jr",-0.287764,2.5,2019
"Keaton Wallace","UTSA","So",1.31601,69.8,2019
"Matthew Mondesir","Central Arkansas","So",0.106569,35.3,2019
"Roberto Gallinat","Pacific","Sr",2.88434,80.4,2019
"Brian Smith","Portland","So",-0.701599,0.8,2019
"Joan Duran","Tennessee Tech","Sr",0.0791985,11,2019
